,PL21 - Małopolskie,PL22 - Śląskie,PL41 - Wielkopolskie,PL42 - Zachodniopomorskie,PL43 - Lubuskie,PL51 - Dolnośląskie,PL52 - Opolskie,PL61 - Kujawsko-Pomorskie,PL62 - Warmińsko-Mazurskie,PL63 - Pomorskie,PL71 - Łódzkie,PL72 - Świętokrzyskie,PL81 - Lubelskie,PL82 - Podkarpackie,PL84 - Podlaskie,PL9 - Mazowieckie,CZ010 - Prague,CZ020 - Central Bohemian,CZ031 - South Bohemian,CZ032 - Plzeň,CZ041 - Karlovy Vary,CZ042 - Ústí nad Labem,CZ051 - Liberec,CZ052 - Hradec Králové,CZ053 - Pardubice,CZ063 - Vysočina,CZ064 - South Moravian,CZ071 - Olomouc,CZ072 - Zlín,CZ080 - Moravian-Silesian,SE110 - Stockholm,SE121 - Uppsala,SE122 - Södermanland,SE123 - Östergötland,SE124 - Örebro,SE125 - Västmanland,SE211 - Jönköping,SE212 - Kronoberg,SE213 - Kalmar,SE214 - Gotland,SE221 - Blekinge,SE224 - Skåne,SE231 - Halland,SE232 - Västra Götaland,SE311 - Värmland,SE312 - Dalarna,SE313 - Gävleborg,SE321 - Västernorrland,SE322 - Jämtland,SE331 - Västerbotten,SE332 - Norrbotten
SE124 - Örebro,287.2553378190156,260.2504693717083,261.4188543348984,276.3702305470639,300.28274357081455,256.2258282379356,262.7596424477425,287.6168010121354,329.7419269221113,298.9250557256968,261.8770350691442,295.14477949167883,304.7984487722621,338.32826216832603,350.43205231515867,290.8922576406377,661.0352084415006,851.4506496914325,618.6094000976763,1109.2955497315786,1007.8399434436667,643.9801758309353,882.355983871616,979.5348300548865,828.9964110018284,565.7664957749647,481.02436621446896,703.1337731248611,904.3874379958739,760.4220499556254,216.76286728354683,156.6889683204547,195.3233478373871,276.6182275441812,0.0,239.4111075043053,187.30129422292538,281.69640959804883,272.3362281868603,341.66956325330466,301.02289360278155,454.9120655019122,391.1844759253269,207.96813234763835,274.77795036068164,186.24583561741508,603.6417761345729,275.5000148657798,296.39977267947177,335.6796262064728,238.11207518446054
SE125 - Västmanland,370.9719628351802,367.18812215529266,303.49706333449785,278.7221602794482,302.2105437510336,323.9689070639593,281.4056098685194,299.65946525179857,315.2095918946776,294.3491148062303,281.7703230548741,372.2190155732836,294.0015469657839,377.1902283155635,321.13831823794976,310.2084462859119,719.8104056627258,923.5840857746796,752.8271559458088,1168.070746952804,1006.0928173697351,679.1216263023691,941.1311810928413,974.4536914724316,887.7716082230536,673.1679040428546,615.2421220626015,837.3515289729937,1038.6051938440064,644.1213323759803,147.67967217138838,140.39001870872505,292.96301012718726,356.72387118103194,239.4111075043053,0.0,238.38335511615156,248.01979616507703,275.34095736008476,191.31457127036265,300.60357213716793,353.1208207655561,381.7004690455701,231.64742491408973,318.969893699481,238.74273952780308,450.3964898387865,316.78142593927805,235.5943376435068,333.22660274298437,276.9733544636812
SE211 - Jönköping,322.6464388992504,276.0132337115198,235.15900588155682,242.8959898801667,266.38437335175206,274.13105629176044,266.5408024313364,259.22072991564266,279.3834214953961,258.5229444069488,235.00236685345203,313.48711065974936,260.8126688655015,323.27451600574204,285.31214783866824,262.0891611729216,687.7070847491633,780.8124811194559,743.5485353087518,966.3823223125382,872.7239866582674,601.4304250943954,765.2702852422476,935.0407892804336,706.6534717283296,671.1823267594805,605.9635014255445,828.0729083359366,1029.3265732069494,652.0686305900476,175.69800540962348,147.37634035038462,176.3294804440195,233.40205696011628,187.30129422292538,238.38335511615156,0.0,313.76606774473476,190.50465141672714,339.5667694018848,322.97122506005036,346.5586461363344,282.83105655974913,109.4354362082282,230.6184387804264,190.1108816563678,479.26972310812243,310.85609217512837,204.8084271023499,253.33570884758157,216.17060062846963
SE212 - Kronoberg,470.97847874088365,465.6498894168093,441.7979907684434,449.5349747670533,473.02335823863865,439.94896915980365,446.48278336961056,465.85971480252925,486.02240638228267,465.1619292938354,441.6413517403386,478.86792041354687,464.814361453389,503.87899582246837,491.9511327255548,468.7281460598082,676.8062616747344,938.8784031130516,733.8120743256547,1125.0666029648125,954.8965401605165,759.8187413474042,923.3362072358433,931.4495474844402,864.7193937219253,617.236669979575,525.6336249734225,747.7430318838146,948.9966967548274,520.7923399816538,271.00866456571487,226.09613561558842,236.57596618495558,234.42852794458304,281.69640959804883,248.01979616507703,313.76606774473476,0.0,359.59921013630276,386.8272273588817,252.9710350492935,311.97964514246996,498.1723696923749,272.136936161054,361.8947293888202,267.26980232472624,406.4297645755791,240.34481136068615,244.92959847486148,287.43715012958967,299.6959137623629
SE213 - Kalmar,421.42893003976997,413.3224900491896,392.24844206732973,399.9854260659396,423.47380953752497,390.39942045869,396.9332346684969,416.3101661014156,436.472857681169,415.6123805927217,392.09180303922494,429.3183717124332,415.2648127522753,454.3294471213547,442.40158402444115,419.1785973586945,720.6827406248997,838.6060886963058,784.0673384610087,1073.2713527757796,988.9280214216953,728.3565010066176,846.331786915817,968.01644515617,834.0144488983949,838.102723961825,638.9391573012808,861.048564211673,1062.3022290826857,645.8858928273619,218.0083859804062,190.14949551544365,187.0264174838419,263.31642987235267,272.3362281868603,275.34095736008476,190.50465141672714,359.59921013630276,0.0,364.2875730495766,332.06457186195394,367.87719631913546,256.05737754116245,193.63458996999606,286.6943080538102,192.06938098971617,527.3314105888886,227.1269951041761,248.22767667627716,322.10594571015923,262.00374302003763
SE214 - Gotland,424.59373517753545,504.75135420832606,409.79068018750564,220.61403049967578,307.72599886940014,461.5321391169927,295.17793390006443,355.39039827305106,321.6968147044393,363.0843209788561,324.9988623918393,398.2908185153708,340.88048283794717,430.8120006579187,370.76227749809016,391.60806769742317,793.4418661598249,986.0167578972288,762.7918459536864,1241.702207449903,1098.0168830153475,766.4424172914114,1014.7626415899405,1048.0851519695307,961.4030687201528,728.898837064107,625.2068120704791,847.3162189808713,1048.569883851884,781.3419945192345,244.38301726147353,277.95325076175845,346.58478246954246,367.2866162615104,341.66956325330466,191.31457127036265,339.5667694018848,386.8272273588817,364.2875730495766,0.0,379.9851765203359,475.8320100655213,481.2086975828812,290.55813613158637,340.68139583834534,253.84902877876146,543.6248612159607,398.05591078435634,289.216109985862,441.86585817995245,339.40602658623044
SE221 - Blekinge,506.30223060849505,463.35881831990537,404.6623436980054,308.629811877312,403.32098161538374,461.47664090014604,453.88638703972197,389.1060356448816,315.0980332881693,352.513354814001,413.2923853807942,500.83269526813496,448.1582534738871,510.62010061412764,429.1541191550276,421.1023662958677,771.2440926927409,986.7322970124576,777.3559075225685,1219.5044339828191,1049.334371178523,759.8436358751413,992.5648681228565,1025.8873785024468,939.2052952530687,866.7893893777463,639.7708736393612,861.8802805497534,1063.1339454207662,633.7311869646043,308.59681393768847,217.70738544616574,303.78876343552565,247.60050831178287,301.02289360278155,300.60357213716793,322.97122506005036,252.9710350492935,332.06457186195394,379.9851765203359,0.0,316.5297055199036,470.6377314180261,268.3603626645024,355.6029476415157,245.769837034042,482.9269600034572,295.10649141791686,265.3442212448844,358.60546471890405,366.7367791861152
SE224 - Skåne,655.3339356096593,613.9333176865093,521.9707158698363,404.0988704333267,561.2571264380906,618.3848753351366,610.3187003057145,413.27212154021555,420.70595532751383,458.2801829187988,558.8589055545052,655.7275182961785,596.1818329914155,608.0629477682699,575.047221083036,570.1163953191491,666.5818701118675,884.2923710849216,722.4233206714559,1083.9688321029107,913.7987692986146,689.0981164621916,868.7501752077133,913.9155746431378,810.1333616937952,770.1779099498269,584.8382867882486,806.9476936986408,1008.2013585696536,560.0795178518927,486.29102009365545,438.61327574972785,448.8552915859694,460.1907898572948,454.9120655019122,353.1208207655561,346.5586461363344,311.97964514246996,367.87719631913546,475.8320100655213,316.5297055199036,0.0,404.5700063025721,337.24966221629967,577.1770849167608,482.5521578526668,311.26130128735815,425.62377505495573,421.6532063803599,486.8792894261484,514.9782692903035
SE231 - Halland,591.606346033074,550.205728109924,458.2431262932511,341.491866954585,497.52953686150533,554.6572857585513,546.5911107291292,349.5445319636303,356.97836575092856,394.5525933422135,495.13131597791994,591.9999287195931,532.4542434148302,544.8229284540703,511.3196315064507,506.3888057425638,703.8299277345352,758.4713401905142,759.6713782941235,877.161750607022,819.4074888522812,664.6603195827129,767.0401562085906,951.1636322658055,770.3182674744902,800.8203947854989,622.0863444109164,844.1957513213085,1045.4494161923212,583.5525505455375,422.5634305170702,374.8856861731426,385.1277020093841,367.24398614480015,391.1844759253269,381.7004690455701,282.83105655974913,498.1723696923749,256.05737754116245,481.2086975828812,470.6377314180261,404.5700063025721,0.0,273.5220726397144,513.4494953401755,418.82456827608155,513.164135313744,361.89618547837046,386.8008362323493,430.84557315145537,451.2506797137182
SE232 - Västra Götaland,408.29818706940205,365.35477478081236,301.0321872443759,206.35083609594355,305.31693807629074,363.47259736105303,355.88234350062896,296.4807000331657,242.83826771117293,234.45162117612907,315.2883418417012,402.82865172904195,350.1542099347941,412.61605707503463,339.05514133334935,323.5634694961178,682.7441114733368,810.1427937653814,738.5855620329253,951.1440713183167,891.3004413310287,631.705075695331,794.6005978881731,930.0778160046071,737.3630235871083,732.1309081491336,601.000528149718,823.1099350601102,1024.363599931123,642.7596466700129,215.37050188725496,167.94251899216036,220.90859175783052,245.18464873322762,207.96813234763835,231.64742491408973,109.4354362082282,272.136936161054,193.63458996999606,290.55813613158637,268.3603626645024,337.24966221629967,273.5220726397144,0.0,257.5989041024227,176.79117758909263,395.6736437869345,300.3134452906571,167.3401777057914,213.2786547612599,268.7327356470222
SE311 - Värmland,362.41234107279865,453.1875157489025,395.26917308032495,301.2401761604866,288.04810603560986,416.3687229095497,384.9636934983417,397.7937638689908,283.5048080055286,273.018588292074,357.3311610872082,289.29013881012884,328.3138001242032,356.3242409740826,262.6865012306275,283.971926357853,721.1652919964882,890.7039637725325,788.7289769855472,1159.6996139964235,1007.9481354772232,733.0181395311561,932.7600481364609,1101.799849469735,879.4004752666732,840.5444461356464,639.4217086728694,861.5311155832616,1062.7847804542744,882.687069370474,302.69297067264625,208.02247457570138,132.65079643573523,202.86926137649,274.77795036068164,318.969893699481,230.6184387804264,361.8947293888202,286.6943080538102,340.68139583834534,355.6029476415157,577.1770849167608,513.4494953401755,257.5989041024227,0.0,165.40155191629646,643.2678760138386,325.78104428019117,176.30063253733084,321.820440989502,291.77425332370257
SE312 - Dalarna,324.04983790983067,361.5923813864484,303.6740387178708,246.76897926794717,261.1441605740252,324.7735885470956,293.36855913588755,315.1350939480561,288.63285689304973,259.7864727289074,274.6724911662735,301.31687640012024,260.8992716182945,310.8596523081991,306.5328751611911,251.75367464384834,688.2726774234461,891.8319167448167,744.1141279830346,1127.9352489074092,1024.915770419486,650.3594696102215,900.9956830474466,1007.174922405641,847.636110177659,752.0123313923798,606.5290940998273,828.6385010102194,1029.8921658812321,788.06214230638,191.28425968612135,153.55127768316194,138.71591144722285,214.977725443363,186.24583561741508,238.74273952780308,190.1108816563678,267.26980232472624,192.06938098971617,253.84902877876146,245.769837034042,482.5521578526668,418.82456827608155,176.79117758909263,165.40155191629646,0.0,477.8663240975422,246.11351514992106,121.8294356447914,335.0373567515377,245.22118543381833
SE313 - Gävleborg,801.9161620073728,749.5164222808181,657.4976419324773,534.0936302364778,660.4343091859861,739.2027394105357,726.6301566766172,557.9477344623272,542.560722290379,630.1252649630636,703.1379672245505,779.1832004976624,711.2885642381266,788.7259764057413,734.7287851202839,719.2371132830524,726.0509768079415,780.6923892639205,781.89242736753,887.8445319214113,925.5279864666575,721.0318013375966,789.2612052819969,973.3846813392119,826.689749229374,798.8978709602683,644.3073934843227,866.4168003947149,1067.6704652657277,638.561193158341,432.56354590858734,446.95280781411816,616.582235544765,640.8582925201622,603.6417761345729,450.3964898387865,479.26972310812243,406.4297645755791,527.3314105888886,543.6248612159607,482.9269600034572,311.26130128735815,513.164135313744,395.6736437869345,643.2678760138386,477.8663240975422,0.0,348.21222574868415,557.8139148065959,527.9261133322398,648.0933741930141
SE321 - Västernorrland,459.76787241850656,407.3681326919518,405.5798189963187,419.6019623052672,450.15754735873793,397.0544498216694,412.85262545990275,449.3882990586825,501.32269170465577,472.3435318880662,414.8280247362791,445.6400527426206,471.4981531595457,510.9113045856382,515.677371011226,448.82542320464813,739.4149275143536,921.2432955462475,807.6765833430435,1139.618271906721,969.4482091024248,751.9657458886524,912.6787060467583,986.7486320456239,859.3191331769706,832.3442412962519,657.6713441907348,879.780751101127,1081.0344159721399,731.1337595086688,278.93659690784733,188.7202706385092,289.3591931496445,363.5350217617421,275.5000148657798,316.78142593927805,310.85609217512837,240.34481136068615,227.1269951041761,398.05591078435634,295.10649141791686,425.62377505495573,361.89618547837046,300.3134452906571,325.78104428019117,246.11351514992106,348.21222574868415,0.0,231.99052066596406,395.55519004583925,305.9450846041479
SE322 - Jämtland,384.0341633915889,389.029286979354,400.03922277469565,308.24559519503,331.73397866661537,370.7780689470908,348.31372741093946,428.8031829324101,344.7330268102594,323.8725497218121,388.3405801506275,337.5785408415236,349.93562244299346,377.94606329287285,350.66175315353155,327.4387664877849,716.3716900786421,813.4494608209359,819.7383960489665,1041.5128942072233,939.6442238853358,764.0275585945753,814.5733283472607,963.7053946099124,869.6855064863528,862.1662684544365,634.6281067550233,856.7375136654155,1057.9911785364282,727.163190834073,218.2198346483959,189.60312726388327,143.95963985433815,217.64293140310804,296.39977267947177,235.5943376435068,204.8084271023499,244.92959847486148,248.22767667627716,289.216109985862,265.3442212448844,421.6532063803599,386.8008362323493,167.3401777057914,176.30063253733084,121.8294356447914,557.8139148065959,231.99052066596406,0.0,265.1779470447363,180.55477384276827
SE331 - Västerbotten,386.8815765969997,498.76141716149414,403.8007431406737,340.5417959451504,297.6581857425807,455.5422020701608,393.7050165728632,377.31890314288694,198.58525625269294,312.7211965474303,369.7886420917424,394.21538138317925,376.75218019079875,345.9252333125182,325.3419289349837,354.7339006458069,736.111441981769,790.7528544377479,791.9528925413574,893.7213042852113,897.1431115367961,712.5432788050522,799.3216704558243,1011.5020539791226,818.2012266968295,750.8273419339429,654.3678586581501,876.4772655685423,1077.730930439555,792.3892738798615,253.28989571482666,277.793469595671,313.0684962983548,285.04053816812217,335.6796262064728,333.22660274298437,253.33570884758157,287.43715012958967,322.10594571015923,441.86585817995245,358.60546471890405,486.8792894261484,430.84557315145537,213.2786547612599,321.820440989502,335.0373567515377,527.9261133322398,395.55519004583925,265.1779470447363,0.0,239.96049328571672
SE332 - Norrbotten,374.7049960312964,371.38082418631365,365.4480282330966,363.4308956037394,382.0160972166092,364.8563341335912,362.5921663189922,379.3534305451678,380.92610565418545,371.8305960832263,365.3960600750353,377.4328945490465,372.43346107478504,389.93634796505626,374.1548043185809,375.9095520316688,712.2583360631694,766.8997485191484,770.2886436617242,965.4388346105391,948.3937035793101,714.5778062073331,775.4685645372248,1039.6010338432777,820.2357540991104,752.8618693362238,630.5147527395505,852.6241596499427,1053.8778245209555,820.4882537440167,259.5964103913712,275.33258838252345,251.01019347602454,233.85943808531363,238.11207518446054,276.9733544636812,216.17060062846963,299.6959137623629,262.00374302003763,339.40602658623044,366.7367791861152,514.9782692903035,451.2506797137182,268.7327356470222,291.77425332370257,245.22118543381833,648.0933741930141,305.9450846041479,180.55477384276827,239.96049328571672,0.0
