,CZ010,CZ020,CZ031,CZ032,CZ041,CZ042,CZ051,CZ052,CZ053,CZ063,CZ064,CZ071,CZ072,CZ080,PL21,PL22,PL41,PL42,PL43,PL51,PL52,PL61,PL62,PL63,PL71,PL72,PL81,PL82,PL84,PL9,SE110,SE121,SE122,SE123,SE124,SE125,SE211,SE212,SE213,SE214,SE221,SE224,SE231,SE232,SE311,SE312,SE313,SE321,SE322,SE331,SE332
CZ064,0.9370214682476107,0.01679310272864675,0.039139316329806585,0.034106007866086724,0.02877752556089812,0.0035520822424058404,0.009533661530256655,0.01858748053044838,0.019233590492679288,0.034611664933604826,0.0,0.016768834296661383,0.006180957037946376,0.023600945794934953,0.023047136738826135,0.08122638091459386,0.018332480275156646,0.034710269905913735,0.03546944699617633,0.006940092646269414,0.02252343982630837,0.01850440256494927,0.04065109351817816,0.014604173827403012,0.010359780203467952,0.02192524468243205,0.030614378706106907,0.017273309834443362,0.040912731404037735,0.005044783836234918,0.0789928237072278,0.04562709756487481,0.044786722328328206,0.04670991815523546,0.04994272668532449,0.042864661605826804,0.050335205400177836,0.05461453177225054,0.055368979994611905,0.05652431096305913,0.0426503845676976,0.014752545664373416,0.039883547373174975,0.035573676070506405,0.05767005544476463,0.05996095144747557,0.05776972328264626,0.05952523958550927,0.06293885079114564,0.06203851511112909,0.06297853175238939
CZ071,0.953790302544272,2.4268431985368892e-05,0.022370482033145202,0.01733717356942534,0.01200869126423674,0.013216752054255541,0.007235172766404727,0.0018186462337869969,0.0024647561960179074,0.017842830636943446,0.016768834296661383,0.0,0.010587877258715005,0.040369780091596336,0.039815971035487514,0.09799521521125525,0.0015636459784952638,0.017941435609252352,0.01870061269951495,0.009828741650391968,0.00575460552964699,0.0017355682682878891,0.02388225922151678,0.002164660469258369,0.0064090540931934295,0.005156410385770667,0.013845544409445526,0.0005044755377819794,0.02414389710737635,0.011724050460426464,0.09576165800388917,0.028858263268213433,0.028017888031666823,0.02994108385857408,0.03317389238866311,0.026095827309165424,0.03356637110351645,0.03784569747558917,0.038600145697950526,0.03975547666639775,0.025881550271036217,0.0020162886322879644,0.023114713076513596,0.018804841773845022,0.04090122114810325,0.04319211715081418,0.04100088898598488,0.04275640528884789,0.04617001649448426,0.045269680814467715,0.046209697455728005
CZ072,0.943202425285557,0.010612145690700374,0.03295835929186021,0.027925050828140348,0.022596568522951745,0.0026288747955405356,0.0033527044923102787,0.012406523492502002,0.013052633454732912,0.02843070789565845,0.006180957037946376,0.010587877258715005,0.0,0.02978190283288133,0.02922809377677251,0.08740733795254024,0.01215152323721027,0.02852931286796736,0.029288489958229955,0.0007591356083230379,0.016342482788361996,0.012323445527002895,0.03447013648023178,0.008423216789456636,0.0041788231655215755,0.015744287644485672,0.02443342166816053,0.011092352796496984,0.03473177436609136,0.0011361732017114584,0.08517378074517416,0.039446140526928436,0.03860576529038183,0.04052896111728908,0.043761769647378115,0.03668370456788043,0.04415424836223145,0.04843357473430417,0.04918802295666553,0.05034335392511275,0.03646942752975122,0.00857158862642704,0.0337025903352286,0.029392719032560025,0.05148909840681826,0.05377999440952919,0.05158876624469989,0.05334428254756289,0.056757893753199264,0.05585755807318271,0.056797574714443
CZ080,0.9134205224526757,0.0403940485235817,0.06274026212474154,0.05770695366102167,0.05237847135583307,0.027153028037340793,0.033134607325191606,0.04218842632538333,0.042834536287614244,0.05821261072853978,0.023600945794934953,0.040369780091596336,0.02978190283288133,0.0,0.0005538090561088159,0.05762543511965891,0.041933426070091595,0.058311215700848684,0.05907039279111129,0.030541038441204368,0.046124385621243325,0.04210534835988422,0.06425203931311312,0.03820511962233796,0.033960725998402906,0.045526190477367,0.054215324501041856,0.04087425562937831,0.06451367719897269,0.02864572963116987,0.05539187791229284,0.06922804335980977,0.06838766812326316,0.07031086395017042,0.07354367248025945,0.06646560740076177,0.07393615119511279,0.0782154775671855,0.07896992578954685,0.08012525675799408,0.06625133036263255,0.038353491459308366,0.06348449316810993,0.05917462186544136,0.08127100123969959,0.08356189724241052,0.08137066907758121,0.08312618538044422,0.08653979658608059,0.08563946090606404,0.08657947754732434
PL21,0.9139743315087844,0.039840239467472886,0.06218645306863273,0.05715314460491286,0.05182466229972425,0.02659921898123198,0.03258079826908279,0.04163461726927451,0.04228072723150542,0.05765880167243096,0.023047136738826135,0.039815971035487514,0.02922809377677251,0.0005538090561088159,0.0,0.058179244175767725,0.04137961701398278,0.05775740664473987,0.058516583735002466,0.02998722938509555,0.04557057656513451,0.041551539303775406,0.0636982302570043,0.03765131056622915,0.033406916942294085,0.04497238142125819,0.05366151544493304,0.0403204465732695,0.06395986814286388,0.028091920575061054,0.05594568696840165,0.06867423430370095,0.06783385906715435,0.0697570548940616,0.07298986342415063,0.06591179834465295,0.07338234213900398,0.07766166851107668,0.07841611673343804,0.07957144770188526,0.06569752130652373,0.03779968240319955,0.06293068411200112,0.05862081280933255,0.08071719218359077,0.0830080881863017,0.0808168600214724,0.08257237632433541,0.08598598752997177,0.08508565184995523,0.08602566849121553
PL22,0.8557950873330168,0.09801948364324062,0.12036569724440044,0.11533238878068058,0.11000390647549199,0.0847784631569997,0.09076004244485052,0.09981386144504224,0.10045997140727314,0.11583804584819869,0.08122638091459386,0.09799521521125525,0.08740733795254024,0.05762543511965891,0.058179244175767725,0.0,0.0995588611897505,0.1159366508205076,0.11669582791077018,0.08816647356086328,0.10374982074090223,0.09973078347954313,0.12187747443277203,0.09583055474199687,0.09158616111806181,0.1031516255970259,0.11184075962070078,0.09849969074903722,0.1221391123186316,0.08627116475082877,0.0022335572073660733,0.12685347847946868,0.12601310324292206,0.1279362990698293,0.13116910759991834,0.12409104252042066,0.1315615863147717,0.1358409126868444,0.13659536090920577,0.137750691877653,0.12387676548229147,0.09597892657896728,0.12110992828776884,0.11680005698510026,0.1388964363593585,0.14118733236206943,0.13899610419724012,0.14075162050010315,0.1441652317057395,0.14326489602572295,0.14420491266698324
PL41,0.9553539485227673,0.0015393775465098948,0.02080683605464994,0.015773527590930078,0.010445045285741477,0.014780398032750804,0.00879881874489999,0.00025500025529173314,0.0009011102175226438,0.016279184658448183,0.018332480275156646,0.0015636459784952638,0.01215152323721027,0.041933426070091595,0.04137961701398278,0.0995588611897505,0.0,0.01637778963075709,0.01713696672101969,0.01139238762888723,0.004190959551151726,0.0001719222897926255,0.022318613243021517,0.0037283064477536326,0.007972700071688692,0.0035927644072754035,0.012281898430950263,0.0010591704407132843,0.022580251128881085,0.013287696438921727,0.09732530398238444,0.02729461728971817,0.026454242053171553,0.028377437880078814,0.031610246410167846,0.02453218133067016,0.032002725125021184,0.0362820514970939,0.03703649971945526,0.03819183068790249,0.024317904292540955,0.003579934610783228,0.02155106709801833,0.01724119579534976,0.039337575169607994,0.04162847117231892,0.03943724300748962,0.04119275931035262,0.044606370515989,0.04370603483597245,0.04464605147723274
PL42,0.9717317381535244,0.017917167177266984,0.00442904642389285,0.0006042620398270108,0.005932744345015613,0.031158187663507895,0.02517660837565708,0.016122789375465355,0.015476679413234445,9.860497230890766e-05,0.034710269905913735,0.017941435609252352,0.02852931286796736,0.058311215700848684,0.05775740664473987,0.1159366508205076,0.01637778963075709,0.0,0.0007591770902625975,0.02777017725964432,0.012186830079605363,0.016205867340964464,0.005940823612264428,0.020106096078510723,0.02435048970244578,0.012785025223481686,0.004095891199806828,0.017436960071470373,0.006202461498123996,0.029665486069678816,0.11370309361314153,0.01091682765896108,0.010076452422414468,0.011999648249321725,0.01523245677941076,0.00815439169991307,0.015624935494264094,0.019904261866336814,0.02065871008869817,0.0218140410571454,0.007940114661783865,0.01995772424154032,0.005173277467261241,0.0008634061645926683,0.0229597855388509,0.02525068154156183,0.023059453376732528,0.024814969679595532,0.028228580885231908,0.027328245205215363,0.02826826184647565
PL43,0.972490915243787,0.018676344267529583,0.003669869333630253,0.0013634391300896083,0.00669192143527821,0.031917364753770494,0.025935785465919677,0.016881966465727954,0.016235856503497043,0.0008577820625715051,0.03546944699617633,0.01870061269951495,0.029288489958229955,0.05907039279111129,0.058516583735002466,0.11669582791077018,0.01713696672101969,0.0007591770902625975,0.0,0.02852935434990692,0.01294600716986796,0.016965044431227063,0.0051816465220018305,0.02086527316877332,0.02510966679270838,0.013544202313744284,0.004855068290069426,0.018196137161732972,0.005443284407861399,0.030424663159941415,0.11446227070340413,0.010157650568698483,0.00931727533215187,0.011240471159059127,0.014473279689148162,0.007395214609650473,0.014865758404001497,0.019145084776074215,0.01989953299843557,0.0210548639668828,0.007180937571521268,0.020716901331802914,0.004414100376998644,0.00010422907433007086,0.022200608448588306,0.024491504451299235,0.02230027628646993,0.024055792589332936,0.027469403794969312,0.026569068114952764,0.02750908475621305
PL51,0.9439615608938802,0.009853010082377336,0.03219922368353717,0.02716591521981731,0.021837432914628706,0.0033880104038635736,0.002593568883987241,0.011647387884178965,0.012293497846409875,0.027671572287335414,0.006940092646269414,0.009828741650391968,0.0007591356083230379,0.030541038441204368,0.02998722938509555,0.08816647356086328,0.01139238762888723,0.02777017725964432,0.02852935434990692,0.0,0.015583347180038957,0.011564309918679856,0.033711000871908745,0.007664081181133598,0.003419687557198538,0.014985152036162635,0.023674286059837492,0.010333217188173947,0.03397263875776832,0.0018953088100344964,0.0859329163534972,0.0386870049186054,0.03784662968205879,0.039769825508966045,0.043002634039055083,0.03592456895955739,0.043395112753908414,0.047674439125981134,0.04842888734834249,0.04958421831678972,0.03571029192142819,0.007812453018104003,0.03294345472690556,0.02863358342423699,0.05072996279849522,0.053020858801206154,0.05082963063637685,0.05258514693923985,0.055998758144876225,0.05509842246485968,0.056038439106119976
