,PL21 - Małopolskie,PL22 - Śląskie,PL41 - Wielkopolskie,PL42 - Zachodniopomorskie,PL43 - Lubuskie,PL51 - Dolnośląskie,PL52 - Opolskie,PL61 - Kujawsko-Pomorskie,PL62 - Warmińsko-Mazurskie,PL63 - Pomorskie,PL71 - Łódzkie,PL72 - Świętokrzyskie,PL81 - Lubelskie,PL82 - Podkarpackie,PL84 - Podlaskie,PL9 - Mazowieckie,CZ010 - Prague,CZ020 - Central Bohemian,CZ031 - South Bohemian,CZ032 - Plzeň,CZ041 - Karlovy Vary,CZ042 - Ústí nad Labem,CZ051 - Liberec,CZ052 - Hradec Králové,CZ053 - Pardubice,CZ063 - Vysočina,CZ064 - South Moravian,CZ071 - Olomouc,CZ072 - Zlín,CZ080 - Moravian-Silesian,SE110 - Stockholm,SE121 - Uppsala,SE122 - Södermanland,SE123 - Östergötland,SE124 - Örebro,SE125 - Västmanland,SE211 - Jönköping,SE212 - Kronoberg,SE213 - Kalmar,SE214 - Gotland,SE221 - Blekinge,SE224 - Skåne,SE231 - Halland,SE232 - Västra Götaland,SE311 - Värmland,SE312 - Dalarna,SE313 - Gävleborg,SE321 - Västernorrland,SE322 - Jämtland,SE331 - Västerbotten,SE332 - Norrbotten
PL84 - Podlaskie,4.32294680769927,7.100670528087442,5.590800524559353,5.458984927993575,5.66041098530336,3.473611231280296,4.99568476837145,5.912797923566573,4.72894852918544,2.7910717489344465,5.251439199582169,7.225417852330468,3.505256133290227,5.329776164708837,0.0,2.3268691961958003,8.097647438317797,11.179211412120583,19.10856301857163,21.349912613083088,40.7836518357918,12.537926157575203,17.194117774537624,14.525542063166725,13.343228494900767,15.057572031536697,12.115419396448797,13.147356615640463,14.153748398521756,12.587182282815888,15.775650892838739,6.868272180027273,17.140552530752167,7.282072318072615,7.612635225623479,16.59191339070767,6.263537021396647,7.899886671562915,7.6233418969367275,7.325238172185898,8.626485401998249,6.352516797958198,6.856728151169319,6.4512503627548305,7.300687832637977,9.028843682934792,13.83098539558112,8.481268579413776,9.000672947510095,6.918769448503992,7.001416670845014
PL9 - Mazowieckie,5.197175943955861,6.67942106388453,4.95727778979371,4.9632165758182065,6.800221197698979,3.990244742124752,6.983219211293808,6.012715971177622,6.403035966308342,3.162897487317072,6.65306671083043,6.58003088060616,5.000408460066301,6.326318607276141,2.3268691961958003,0.0,7.466574472218886,10.505698343780345,19.014646319366527,23.44315174847418,42.4469743630287,13.322552644801096,16.520604706197386,15.334567440016423,15.436467630291858,14.84234623369459,11.90019359860669,12.932130817798356,13.938522600679649,13.98880979406415,14.840916654607884,7.7792171423380765,16.20581829252131,6.937038416580235,7.343324615480158,15.965633808413997,7.555526009403202,7.662930490359027,7.145231053190631,8.655639046017715,7.673897173692814,7.929858523499285,7.102289979176937,7.902400555067296,7.238169751438916,8.094109444703937,14.401304451946011,7.471526321754444,8.655639046017715,7.5644315566723135,8.255787790684698
CZ010 - Prague,11.129167108257029,11.862899476395558,9.64983616060087,10.25860731654393,8.458666594911705,9.001035410644668,10.63744946904907,8.021552353373702,6.891579993228262,8.362838260728758,9.799613397859485,10.668452412269072,8.555354216132692,8.664648374979901,8.097647438317797,7.466574472218886,0.0,4.74318578995757,14.756291805473627,15.976577276255293,38.60340225726955,8.022036238921748,9.096470336219827,11.996181073107975,7.969893158072972,9.538683905699227,10.927101510234387,7.628468489802993,10.238781186629573,10.780546692421993,13.566489025181736,12.607018610291224,14.931390663095165,12.575339003196625,12.665228573691882,15.887045448163375,11.724266582519654,13.153110118765706,12.427199621451027,13.64946439659505,13.64946439659505,12.63337166506925,12.151776826203735,12.200928837075013,12.587194112543976,12.95493795944622,14.91013769634664,11.61153444432337,13.64946439659505,11.073434720733184,11.65020811992997
CZ020 - Central Bohemian,14.210731082059816,11.74289596873679,12.731400134403657,13.340171290346717,10.051756214613636,12.082599384447455,13.719013442851857,10.020294551654757,9.090415037527572,11.444402234531545,12.881177371662272,12.197067812672962,11.636918189935479,11.326021830339924,11.179211412120583,10.505698343780345,4.74318578995757,0.0,12.381223597199417,14.084343395413057,35.7843698217461,4.9990513196590385,6.01490636241704,10.871673368569134,6.077659277230737,7.964665618117618,8.023261583403155,7.818523527829505,10.573772043816962,9.135551330209319,15.384839494208931,15.68858258409401,16.46226759681712,15.656902976999412,15.74679254749467,16.37457185883165,14.80583055632244,16.234674092568493,15.508763595253814,16.731028370397837,16.731028370397837,15.714935638872037,15.233340800006522,15.2824928108778,15.668758086346763,16.036501933249006,13.25133931541179,14.693098418126157,16.731028370397837,14.154998694535971,14.731772093732756
CZ031 - South Bohemian,15.83352947507284,18.95554451771063,19.728835496055833,19.3103882184083,16.32591440570809,18.512616105524224,16.256594152719988,22.070079947113793,18.986303739785043,19.524133352047883,20.458402384580406,15.953572531136912,16.322899718169104,16.98442399311442,19.10856301857163,19.014646319366527,14.756291805473627,12.381223597199417,0.0,14.718667524108916,35.9879489064494,11.226532835483907,13.979221184316126,11.07983683319453,11.394169668609177,6.461410071818635,7.9026683128005,8.7050550960168,9.848619611524947,11.29489114799963,22.094354359614023,21.90254089414702,22.979164670828073,20.765056286559396,23.003196643851506,23.262387604603827,22.88731943014016,20.512952521949266,22.76516769161065,22.311997691430477,22.734346743160323,21.664934794695696,23.388357438598145,22.596838329615437,23.63334237207098,23.640169248180257,23.987432466754672,23.579846476300336,23.2229649184021,23.619428227345836,23.587581211421657
CZ032 - Plzeň,25.439837025450586,23.72418891175129,23.747694668596814,24.417672213820754,22.074100011985216,24.544590038760973,25.365866134587503,22.733361969361333,22.504088233277017,23.154710967861426,24.44667314498191,24.71112304499674,23.78914566294583,22.639671110097332,21.349912613083088,23.44315174847418,15.976577276255293,14.084343395413057,14.718667524108916,0.0,27.778925097744295,11.167806126963573,10.970144726499694,12.08161999378395,8.748981912027606,21.097421082632238,16.936605551061586,21.902866923242563,21.07535095895252,17.437127846345007,26.228488205265652,26.792842741726687,26.566409285527957,26.9302018454155,27.246598473820168,27.212154650379134,26.474564044840044,26.085614247966525,26.759833898025207,27.574677081454556,27.574677081454556,26.41342824542507,25.777451996984976,26.12614152193452,26.15831670271979,27.574677081454556,26.182801459460137,24.721575148274205,27.574677081454556,25.734655884410365,23.976015783457413
CZ041 - Karlovy Vary,43.904123174731204,43.4694804404831,43.08397245833278,43.00307476712227,41.12956549617843,43.89073947553219,43.323453866523074,41.68588893393992,42.3762418852181,41.30884066488471,42.84654132646495,43.869630596008165,41.8021780830154,43.23346504064452,40.7836518357918,42.4469743630287,38.60340225726955,35.7843698217461,35.9879489064494,27.778925097744295,0.0,36.97747573113716,35.41742012231792,27.11240692301228,33.93594850051042,41.62473715856192,40.29304416480585,40.033457507166844,41.20442185525166,39.989198134691534,44.989279917880154,45.553634454341186,44.65502246752473,44.831693243311264,45.35123297116589,46.33546879406906,43.31015794337915,42.860988849263656,46.33546879406906,46.33546879406906,45.70892593227188,43.65008086075087,43.93916868144295,44.249577588360204,45.98137869938537,45.64094235692023,44.24765536107743,44.297538841797376,45.57100124571649,45.231456075842544,45.13591502807001
CZ042 - Ústí nad Labem,14.272030898487014,12.556382784787719,13.443853358186008,14.73589224353736,11.620507821060201,15.357769861909517,14.578433845028476,12.515939954414453,12.013952146880834,13.394493614784142,13.902447843714148,13.543316918033169,13.593813479528876,11.47186498313376,12.537926157575203,13.322552644801096,8.022036238921748,4.9990513196590385,11.226532835483907,11.167806126963573,36.97747573113716,0.0,7.554387552730633,10.356891873095712,5.06406819468223,9.929614955668665,5.768799424098013,10.73506079627899,12.608232319802822,8.374485413841134,17.122059665091502,17.812619408695248,17.922275217805385,17.94997851238406,17.28213931788556,17.50688645519685,17.219312452654975,18.594453748423117,18.187032156708444,18.594453748423117,16.71482516303159,17.868673225904686,17.396303692110063,17.030035344141478,16.82400327500466,17.55266409269987,16.50664031543149,17.779281767514444,18.594453748423117,15.650419833152412,17.394899982424068
CZ051 - Liberec,20.225637444476856,17.75780233115383,18.746306496820697,19.355077652763757,16.066662577030677,18.097505746864496,19.733919805268897,16.035200914071797,15.105321399944613,17.459308596948585,18.896083734079312,18.211974175090003,17.65182455235252,17.340928192756962,17.194117774537624,16.520604706197386,9.096470336219827,6.01490636241704,13.979221184316126,10.970144726499694,35.41742012231792,7.554387552730633,0.0,9.534529350016705,7.3466501646857205,11.950508068111017,10.320667185315887,11.559864698563446,16.588678406234003,13.267738293484813,21.399745856625973,21.70348894651105,20.729399140961682,21.671809339416452,21.76169890991171,22.020889870664032,20.82073691873948,22.249580454985534,21.523669957670855,22.745934732814877,22.745934732814877,21.729842001289075,21.24824716242356,21.297399173294842,21.683664448763803,22.051408295666047,19.26624567782883,20.708004780543195,22.745934732814877,20.169905056953013,20.746678456149798
CZ052 - Hradec Králové,16.791716251718924,16.357073517470823,15.971565535320503,15.890667844109988,14.017158573166151,16.77833255251991,16.350350150849152,17.48705899170889,15.263834962205822,14.94111239664298,15.8753814291755,16.75722367299588,14.68977116000312,16.121058117632238,14.525542063166725,15.334567440016423,11.996181073107975,10.871673368569134,11.07983683319453,12.08161999378395,27.11240692301228,10.356891873095712,9.534529350016705,0.0,11.110662406996653,14.512330235549637,13.18063724179357,12.921050584154564,14.88530096804783,12.876791211679258,17.876872994867874,18.44122753132891,18.396143715423168,17.719286320298984,18.4201756884466,19.223061871056778,18.304298474735255,17.14225547364016,19.223061871056778,19.223061871056778,18.5965190092596,17.08191383929079,18.80533648319324,18.013817374210532,19.050321416666076,19.057148292775352,19.404411511349767,18.99682552089543,18.639943962997194,19.03640727194093,19.004560256016752
CZ053 - Pardubice,17.433152907268266,15.71750479356897,15.741010550414495,16.410988095638434,14.067415893802895,16.537905920578652,17.35918201640518,14.726677851179014,14.497404115094696,15.148026849679106,16.43998902679959,16.70443892681442,15.78246154476351,14.632986991915011,13.343228494900767,15.436467630291858,7.969893158072972,6.077659277230737,11.394169668609177,8.748981912027606,33.93594850051042,5.06406819468223,7.3466501646857205,11.110662406996653,0.0,13.090736964449917,8.929921432879265,13.896182805060242,13.0686668407702,9.430443728162688,18.22180408708333,18.786158623544367,18.559725167345636,18.92351772723318,19.239914355637847,19.205470532196813,18.467879926657723,18.078930129784204,18.753149779842886,19.567992963272236,19.567992963272236,18.40674412724275,17.770767878802655,18.1194574037522,18.15163258453747,19.567992963272236,18.176117341277816,16.714891030091884,19.567992963272236,17.727971766228045,15.96933166527509
CZ063 - Vysočina,11.61653014114052,14.099166521437951,14.126004258854763,15.794425933813223,14.914955098417101,14.807320626974871,12.544818256323603,16.083427804448046,15.581439996914426,14.241936545172779,15.339291988082367,12.097221895594908,13.552567524154638,11.931236695003376,15.057572031536697,14.84234623369459,9.538683905699227,7.964665618117618,6.461410071818635,21.097421082632238,41.62473715856192,9.929614955668665,11.950508068111017,14.512330235549637,13.090736964449917,0.0,4.794909115398452,4.827634114961427,6.183168629773149,7.198018000152482,16.739738780771898,16.622797846847945,16.99306510253404,15.51699284635492,17.009086417882994,17.30272120207635,17.66524363315177,14.387044173159167,17.66524363315177,17.66524363315177,17.66524363315177,16.576572849374127,17.66524363315177,17.027887986962956,17.50743402328088,17.514260899390155,17.86152411796457,17.453938127510234,17.097056569611997,17.66524363315177,17.66524363315177
CZ064 - South Moravian,9.904970259160969,11.15701388635005,11.826167183255333,14.427078607726136,12.345494158218601,11.86516799188697,9.602665621235703,14.167411634313293,12.806373823048366,11.621465039247385,13.477186337146028,10.879406323624924,10.610414889066737,9.527591973908725,12.115419396448797,11.90019359860669,10.927101510234387,8.023261583403155,7.9026683128005,16.936605551061586,40.29304416480585,5.768799424098013,10.320667185315887,13.18063724179357,8.929921432879265,4.794909115398452,0.0,4.966261372180977,7.290091841310133,7.334663100139354,15.435232603866163,13.99987258134652,16.800134241779592,13.543224551704046,15.125207693727376,16.25050896825373,15.115431176977554,13.787475064923262,14.86249937881015,15.090165956575126,16.139057870102146,14.443103059840348,15.485689125797645,14.969416638094478,16.41151063721563,16.071074294750492,16.084764153954172,15.677178163499836,16.765600731899323,16.029592253081645,15.684912898621155
CZ071 - Olomouc,10.912182807984738,12.188951105541719,12.21578884295853,13.884210517916989,13.004739682520867,12.897105211078635,10.63460284042737,14.17321238855181,13.671224581018192,12.331721129276545,13.429076572186133,10.213119383864282,11.642352108258404,10.021021279107142,13.147356615640463,12.932130817798356,7.628468489802993,7.818523527829505,8.7050550960168,21.902866923242563,40.033457507166844,10.73506079627899,11.559864698563446,12.921050584154564,13.896182805060242,4.827634114961427,4.966261372180977,0.0,5.028813707670556,5.287802584256248,15.460550328493628,14.712582430951711,16.825451966407055,13.606777430458687,15.098871001986758,16.518481547296894,15.755028217255537,11.807897425932468,15.755028217255537,15.755028217255537,15.755028217255537,14.666357433477893,15.755028217255537,15.117672571066722,15.400938122571846,15.407764998681122,15.755028217255537,15.347442226801201,14.5179098223853,15.755028217255537,15.755028217255537
CZ072 - Zlín,13.05761530615425,13.19534288842301,13.222180625839822,14.890602300798282,14.01113146540216,13.90349699395993,11.640994623308663,15.528207072338269,14.677616363899485,13.338112912157838,14.435468355067426,12.358551882033796,12.648743891139697,11.603101539496311,14.153748398521756,13.938522600679649,10.238781186629573,10.573772043816962,9.848619611524947,21.07535095895252,41.20442185525166,12.608232319802822,16.588678406234003,14.88530096804783,13.0686668407702,6.183168629773149,7.290091841310133,5.028813707670556,0.0,6.294194367137541,15.835915147756957,15.718974213833004,16.969517632791586,14.61316921333998,16.46132376907598,16.720514729828302,16.76142000013683,13.971079647173744,16.76142000013683,16.76142000013683,16.76142000013683,15.672749216359186,16.84648456382262,16.124064353948015,17.091469497295456,17.098296373404732,17.445559591979148,17.03797360152481,16.681092043626574,17.07755535257031,17.045708336646133
CZ080 - Moravian-Silesian,15.638034873708676,14.105181732183242,11.644824460846365,10.55310690110916,12.59662218815541,13.946051068072386,12.882901104387601,10.775188799114161,9.7451514259283,10.825912306747078,9.922994094489582,14.938971449588221,10.65207725108511,14.183521107050737,12.587182282815888,13.98880979406415,10.780546692421993,9.135551330209319,11.29489114799963,17.437127846345007,39.989198134691534,8.374485413841134,13.267738293484813,12.876791211679258,9.430443728162688,7.198018000152482,7.334663100139354,5.287802584256248,6.294194367137541,0.0,15.281136296004126,13.893353787406689,16.646037933917555,12.00224836169454,15.8340538402397,16.016679033689964,11.59242828214053,11.126578428778771,12.913466385469942,16.12709071072184,11.736322059068126,10.545954010764028,12.111312718559038,11.301947181615807,13.385485820419062,15.024419737450716,12.692541318755042,12.284955328300706,15.509122840988319,14.122483091957656,14.603715443381908
