,CZ010,CZ020,CZ031,CZ032,CZ041,CZ042,CZ051,CZ052,CZ053,CZ063,CZ064,CZ071,CZ072,CZ080,PL21,PL22,PL41,PL42,PL43,PL51,PL52,PL61,PL62,PL63,PL71,PL72,PL81,PL82,PL84,PL9,SE110,SE121,SE122,SE123,SE124,SE125,SE211,SE212,SE213,SE214,SE221,SE224,SE231,SE232,SE311,SE312,SE313,SE321,SE322,SE331,SE332
CZ064,0.9371843733974853,0.03325928996856111,0.10884021620942186,0.11816218320237258,0.16831798031940698,0.06668013841738979,0.13935589224835135,0.11935255513744228,0.1260408462544256,0.1305000588274772,0.0,0.10351572151544607,0.11178025332144877,0.024685954549620814,0.4161076827539899,0.6471201198916912,0.4352721934309507,0.10701696006561098,0.04624427239758038,0.3269865112857117,0.04065345921724518,0.17325632147379422,0.06446618563949545,0.2146387178871104,0.24950072842645893,0.02686914925607866,0.1849344407180744,0.180927573890277,0.040995532878880026,0.7891541942963147,0.24059365358451093,0.15640575341942778,0.17183337666622506,0.1420410745941964,0.17193403377751254,0.1753166171227561,0.1614521669030926,0.19198882512575097,0.1842586855443533,0.2183065539973352,0.19665218305301402,0.041081266773547134,0.16395485373793717,0.11005096742033513,0.1783358503916771,0.1781010834637792,0.17747976058054482,0.18556770290087646,0.20720563000343648,0.18169214138959702,0.18585965306239502
CZ071,0.9612623579758565,0.13085687373062863,0.022378237302165434,0.020524082995961198,0.06481340311032803,0.037939563420249935,0.03758391132676303,0.01585249339298222,0.02255132140506615,0.029648163637350088,0.10351572151544607,0.0,0.014198911682998229,0.11659831143208986,0.5191465018946133,0.7505752274738999,0.5370367156376391,0.20416985518724573,0.07484981562369997,0.42917388901998105,0.06854672042122176,0.27441928131377036,0.15404478698988097,0.31629718380250993,0.35149246595679895,0.11779312582115324,0.28486800205827245,0.2822500627011562,0.107499122291809,0.8913636498359677,0.34304201031004555,0.055539986979299606,0.06963123808523652,0.043817808591415486,0.070645539925104,0.07269276335790446,0.06126955074007345,0.09022912877509814,0.08310294319470728,0.1157545399401823,0.09347735598449251,0.14050395006297134,0.06139855148533626,0.20714662492181632,0.07816122709868265,0.07850544529487352,0.07741515940387672,0.08512927423723628,0.10586535774994559,0.08221073517386603,0.08615639281599531
CZ072,0.9519942893165155,0.14071835300021057,0.03445653917454374,0.02796659458508631,0.05874985422879659,0.045100454798047716,0.027624376827523937,0.013908596788242229,0.01839063122302253,0.031787335570506114,0.11178025332144877,0.014198911682998229,0.0,0.1225221480817477,0.5278879357028209,0.7586633749366977,0.5466302777072586,0.21474431501384864,0.08701414198829388,0.43852274302000704,0.07946413875292516,0.2841419155476487,0.1652774913117474,0.32585941988826256,0.3609189812392188,0.1281120935960179,0.2950056641775822,0.29192118862783517,0.1193776196251288,0.9007480185422805,0.3494058429342603,0.054767612361460695,0.0666127168346697,0.04637115888291946,0.06866373073743456,0.0689541399364916,0.06079888426776966,0.08714633285594578,0.08082437012762474,0.11129039199020735,0.08825021349098794,0.1501950289373066,0.058177148431938636,0.21774499849321005,0.07691961531830069,0.07771053332309635,0.07629180126416087,0.08343339114406625,0.10287940342100445,0.08136561013094427,0.08501273471639909
CZ080,0.9134778644219195,0.04574546992542004,0.12559162115630768,0.13348905419533236,0.180829914038703,0.07865889359923525,0.14997371899674738,0.13205494996256598,0.1385886158820425,0.14524088572894212,0.024685954549620814,0.11659831143208986,0.1225221480817477,0.0,0.4082310954941533,0.6373742326646065,0.42969874685996506,0.11061168873203149,0.06965417603593714,0.3211302406979565,0.061767186324938356,0.17031384668473082,0.0771996371242762,0.21040085553519702,0.24441818215646555,0.04627544236190835,0.18334379943337512,0.17762965939471836,0.06467988972558328,0.7824244149726561,0.22688374313290902,0.17143964381452448,0.18614960981660356,0.15789789087215353,0.18684156320444167,0.1892869129443958,0.17684138305977098,0.20666760979323306,0.19929452490508354,0.23235259603506714,0.2099374093673362,0.04937989697901718,0.17797570879090088,0.11354356375752744,0.19385086760093617,0.19387475040377466,0.1930405567252505,0.2009947041150086,0.22219872290176923,0.1975397208850739,0.2016366091366211
PL21,0.9968698840191802,0.3888070931161928,0.520754668182779,0.531682717830227,0.5836141595675718,0.4827876920116688,0.5554546857562398,0.5349877695806483,0.5416862382587809,0.5443576381891732,0.4161076827539899,0.5191465018946133,0.5278879357028209,0.4082310954941533,0.0,0.23388482376133796,0.04570879444080206,0.31950125107285143,0.4489710366439826,0.09349552355974061,0.45161770326897477,0.2467276388385989,0.37094517815224587,0.20481805471660078,0.1695079243673185,0.40245779333624876,0.23918335139364175,0.23879643396585876,0.41778955102112536,0.3747236054952885,0.19635147808416126,0.5692292574669772,0.5853071240609766,0.5540192216145641,0.5845642871769828,0.5891631324239448,0.5735876544439751,0.6045350452176497,0.5963894903446959,0.6313651592260445,0.6109827690859964,0.37901752853666476,0.5779352332230486,0.3167970033907826,0.5897723702558427,0.5890510843112212,0.5888556608283536,0.5969687307018989,0.6188868229085321,0.5923838443629036,0.5965682795525671
PL22,1.0594439224589685,0.6210772995454564,0.75324073200055,0.7638917808818041,0.815297014664548,0.7136411914040236,0.7862872396673627,0.766425744237016,0.7731215266194592,0.7765173429877607,0.6471201198916912,0.7505752274738999,0.7586633749366977,0.6373742326646065,0.23388482376133796,0.0,0.22980223959949073,0.5530588734477141,0.6817364401100169,0.3271919532430676,0.6837628593339578,0.48020713608501003,0.604384524847188,0.4384613737662266,0.4032546665321276,0.6349058215121628,0.4730308896869476,0.47228668036228044,0.6509589846617866,0.1705628942227632,0.41475180525437494,0.8017043012080577,0.817664747282426,0.7866168625942954,0.8171194992339269,0.8214250087311719,0.8062141966921091,0.837153718650214,0.8290748367489342,0.8639168625075773,0.8431235499154488,0.6112435645087902,0.8101357001062905,0.5503951957205694,0.822567542577434,0.8219234158376721,0.8216586672297145,0.8297881790605703,0.8517074232553934,0.8253044679139802,0.8294972993842924
PL41,1.0425614909096799,0.4061804848252039,0.5368487001529617,0.5482459480891334,0.6008164352448383,0.5016891975149429,0.573982809081159,0.5527823256322159,0.5594513884292489,0.5609486921680276,0.4352721934309507,0.5370367156376391,0.5466302777072586,0.42969874685996506,0.04570879444080206,0.22980223959949073,0.0,0.33405613302000703,0.4648743335548623,0.10857246121792398,0.4687484355951352,0.2626207025893312,0.38549881448855877,0.22077614545404498,0.1857715687478723,0.4193696188457686,0.2528016290843227,0.2547870289337511,0.43287105203058046,0.35450122191439526,0.22930826355161193,0.5851254896694529,0.6013622341596305,0.5697342769241431,0.6002395086074399,0.6053789334130735,0.5891610327836005,0.6200054215886944,0.6117509436050907,0.646876310140332,0.6273288934814125,0.39656111638899655,0.5943067027524563,0.3311922105025087,0.6049201547419337,0.6040262992623724,0.6039894134449688,0.6120353063546948,0.6338729000204382,0.6072334226751092,0.6113825535868012
PL42,0.9753348184114756,0.07470363248824527,0.20283928602914564,0.214365429456525,0.2671371092010391,0.17068503753613493,0.2415764600413138,0.21972018613466934,0.22632603367320683,0.22705803222018242,0.10701696006561098,0.20416985518724573,0.21474431501384864,0.11061168873203149,0.31950125107285143,0.5530588734477141,0.33405613302000703,0.0,0.13090614791793656,0.2273834492630411,0.13562393491446584,0.07285894793930352,0.05154130986078924,0.11468594961100467,0.15004310970507365,0.08664822633375882,0.08125460658417226,0.08077412503780745,0.09882213695556553,0.6885458729605725,0.169736969072786,0.25107156590334334,0.2673156535376914,0.23567839088401643,0.26618836696661563,0.2713498003839379,0.2551157318195872,0.2859820099805075,0.277743740164036,0.3128549082589774,0.29331046201290806,0.06598129414938543,0.26031282215956547,0.0030366124046580637,0.270959838044203,0.270118502583735,0.27003248859358786,0.2781024163757644,0.2999781750895185,0.27337346770479454,0.27753918736217303
PL43,0.973633042311684,0.0612953734060008,0.07198059254192206,0.08347176732422613,0.13633161315096423,0.04879848918179646,0.11239047706480063,0.0898245981129606,0.09627124204333357,0.09615789031934684,0.04624427239758038,0.07484981562369997,0.08701414198829388,0.06965417603593714,0.4489710366439826,0.6817364401100169,0.4648743335548623,0.13090614791793656,0.0,0.3577247039326033,0.013601440179160365,0.20264908874285248,0.0798744112284525,0.24470488116517028,0.2800857620902112,0.04718960627372006,0.2121108262043229,0.21056123723414344,0.03273241943354122,0.8193755168664554,0.2812720781023495,0.12035955955238178,0.1365399928619625,0.1050717403929044,0.13562271483789695,0.14051803493728335,0.1246226659992864,0.15556711026123335,0.14741967540321388,0.18240875776197862,0.16245780663926077,0.07109861485734154,0.1294327553655261,0.1338152659813711,0.14084211066417607,0.14018772280083194,0.13993054783501013,0.14805647121060053,0.16997738842135868,0.14357981479840354,0.14777493702297137
PL51,0.9933862480423676,0.2983671889901161,0.4296803930506974,0.4408836168744606,0.49323617451220036,0.3935128990664856,0.46594947133326914,0.44496162325021255,0.4516448928187702,0.4535841726072314,0.3269865112857117,0.42917388901998105,0.43852274302000704,0.3211302406979565,0.09349552355974061,0.3271919532430676,0.10857246121792398,0.2273834492630411,0.3577247039326033,0.0,0.36109300298042796,0.15507931274853548,0.27892375459995006,0.11303168086072955,0.07770258394635413,0.3117414873441883,0.14645610654519162,0.1471749138203367,0.32608313281745327,0.46222910178158627,0.13158984980305527,0.47808328662494853,0.4942581104251429,0.4627660757880841,0.4933113520693618,0.4982054617621316,0.4822744153681949,0.5131890440965587,0.5049832516189621,0.5400558424598426,0.5201116353742544,0.28867757876418,0.4870581001258373,0.22460268360276678,0.49825590446267476,0.49745068746521504,0.49733173916752205,0.5054173931560411,0.5273102203522012,0.5007260494563405,0.5048966177588207
