,CZ010,CZ020,CZ031,CZ032,CZ041,CZ042,CZ051,CZ052,CZ053,CZ063,CZ064,CZ071,CZ072,CZ080,PL21,PL22,PL41,PL42,PL43,PL51,PL52,PL61,PL62,PL63,PL71,PL72,PL81,PL82,PL84,PL9,SE110,SE121,SE122,SE123,SE124,SE125,SE211,SE212,SE213,SE214,SE221,SE224,SE231,SE232,SE311,SE312,SE313,SE321,SE322,SE331,SE332
CZ010,0.0,1.063433556824168,1.1563078236193425,1.1345114575333746,1.3179619026607994,1.1225125091715145,1.1354728789502992,1.1407953100644272,1.1706371277927374,1.155390435926987,1.2953252435812277,1.3216187430682174,1.3043754623896047,1.2810458200940509,1.347486309130139,1.3963125943146129,1.3899908201506526,1.3301970394810931,1.3196873781700174,1.3439064838418247,1.3230951993586508,1.336125966171013,1.3558906102477124,1.343208879367731,1.3377248971801659,1.3349427193876544,1.3584466297573645,1.3382943670073826,1.3607235064706023,1.5372669147224463,1.3497201418018971,1.4484223048926237,1.432440885381548,1.4118845177034296,1.4433925668859533,1.4443431866596594,1.4057101230335367,1.401005492442569,1.404526944085093,1.400417563949896,1.3791092720736589,1.338886565969561,1.3868295601665297,1.3922295666571585,1.4470980250854197,1.4809072007867061,1.4914391849058688,1.5287202253087822,1.5393492828020554,1.5748567179155355,1.639005131224318
CZ020,1.063433556824168,0.0,0.4077132388311474,0.49112312094302235,0.6018948088359444,0.3989230107661297,0.4231424288801223,0.41565228441630686,0.5178260598350602,0.4170803783713895,0.5363539825911761,0.8789538402144699,0.9642294725422448,0.970223690902511,1.0437755057927391,1.16729342284225,1.0927700136027751,0.9731637412657507,0.958075615762036,0.6899504058390383,0.9982996609657512,1.0118362620415746,1.0116700681876174,1.017753506054565,1.0193462777481266,1.0142192997228723,1.0206294688609168,0.9968078296439458,1.0097953482322302,1.2758436943189992,1.0987058393229319,1.13573276231056,1.1223506607020302,1.0860730097415918,1.1389237781428103,1.139731072989631,1.081585050444628,1.0712782345857128,1.0681887544995883,1.024608737369281,1.0374921409744755,1.00718948331181,1.05837108060243,1.0674946558201168,1.1163668843760484,1.172882243442198,1.1883329210365308,1.2216665168694862,1.2393055309616918,1.2713826117806246,1.3435531665111655
CZ031,1.1563078236193425,0.4077132388311474,0.0,0.30497794116499977,0.6771471150604689,0.5626816404045031,0.746624006441852,0.7450110515822725,0.4729879801489684,0.19279395120054102,0.39370507799325405,0.7914381577106735,0.7203053612333431,0.9423905439005038,1.0733715326868334,1.2129458008448155,1.1118516889429082,0.9688763973432666,0.9327060601088661,1.0447145429954494,0.9578114272591356,1.0080759893632034,0.9975351334053176,1.0258160092118644,1.0229334933399175,0.9816027918086638,1.0191689978299974,0.9971080886813417,0.99301555154422,1.3309039951564061,1.1265259614319767,1.1102047447098062,1.0889566448143744,1.0580023220271846,1.1028278924761001,1.1075766481314857,1.0453306087100238,1.029261771207233,1.0321135402366612,1.003843415087156,1.000955340929098,0.9998851396182049,1.0237037781182563,1.0678189209258349,1.091185913561614,1.143592575201815,1.1603543041326805,1.203480867567674,1.2155274726078429,1.2608869490263563,1.340304330365856
CZ032,1.1345114575333746,0.49112312094302235,0.30497794116499977,0.0,0.3830305834810228,0.3106310025988287,0.7156831437015682,0.7170005340691387,0.7633892634103842,0.5127919107598258,0.73012835829781,0.9425568274864973,0.9196959609859909,0.9392828470985481,1.0791488456823566,1.2158913246919782,1.1051761905514736,0.9585833760208422,0.9223860388511492,1.0391860818264822,0.9505309440351478,1.0014478731667031,0.9924701652921488,1.0183178036019567,1.020889908316419,0.979100582135959,1.0229473065112744,1.0033082204277541,0.9924388146307034,1.333945508369464,1.1137829963520187,1.090341146244867,1.0680089851967636,1.0377425155627213,1.0788108524851072,1.0853535135728614,1.0232499530353996,1.0078544242023961,1.013170002221013,0.9923602337230303,0.9827841261674972,0.9826428694596931,1.001076188510104,1.0476940825085665,1.0674668043885396,1.1185774650901896,1.137020011857992,1.1814838975939912,1.1896928945809797,1.2390946567871186,1.3198130038404439
CZ041,1.3179619026607994,0.6018948088359444,0.6771471150604689,0.3830305834810228,0.0,0.2303123461654123,0.674910768485124,0.9104663868713927,0.9276302447880055,0.9102908619997826,0.9304801861121171,0.9342577378909169,0.915615197014967,0.939474813840766,1.1012679709224271,1.2416809403389695,1.117580310581479,0.9571281180575024,0.9159356844990089,1.0502466246067381,0.9444757672108298,1.0036368370131812,0.9892362347518202,1.0214365040518965,1.0300162869519045,0.9772300742996818,1.0322613570915145,1.0158633614390526,0.9900691536020021,1.36069992366109,1.1108195648516423,1.0657537307219016,1.042217250118572,1.0148050654687923,1.0509832847153544,1.0583917414479023,0.9986160734643932,0.982666476688017,0.9897341700710535,0.9735576936705592,0.9603002393732366,0.9722951256488928,0.9770200909520247,1.0364516765365388,1.0411433078718086,1.0898666179131156,1.1088070345043557,1.1539159741292981,1.1589368739340085,1.211741026823704,1.2928635578725944
CZ042,1.1225125091715145,0.3989230107661297,0.5626816404045031,0.3106310025988287,0.2303123461654123,0.0,0.3790181252501016,0.5616426885401594,0.7922414235430811,0.7477688211983369,0.9354003423487315,0.9535477620290748,0.9281742171725247,0.9400716896666784,1.058885575743723,1.1894501543702178,1.0860732865180005,0.9464670747243633,0.9209792229838508,0.8818900312662866,0.9547519089467162,0.9873462285759551,0.9793415648578354,0.9982805512585223,1.0064985208997406,0.9778540343696046,1.0089386844572301,0.9916756171452697,0.9800166846855486,1.3017880233735326,1.0773305552503238,1.0738173232516663,1.0560315513023122,1.025552951596536,1.0683921442732922,1.0722676898150718,1.0161410236980415,1.0042436890214477,1.0057515556398948,0.9780709710437645,0.9776310255486559,0.9676878700691204,0.995344644271113,1.0272774062628272,1.0540355022749113,1.1042019279082333,1.1205315557059088,1.1594813371653754,1.1709532613728295,1.2126627543432875,1.288626425167143
CZ051,1.1354728789502992,0.4231424288801223,0.746624006441852,0.7156831437015682,0.674910768485124,0.3790181252501016,0.0,0.18978409368556878,0.4698939842161979,0.74387485495506,0.9409703411762944,0.7913514975604329,0.9232211019411645,0.9437990849051674,1.0866566348694102,1.2292541134272943,0.9919264026237457,0.9582700825591867,0.722631540616732,0.6597942458328503,0.7972881397342361,1.0002724714265812,0.9797418855880758,1.0140583797341958,1.024188964359037,0.9772413803634751,1.0170979375639435,1.0014251565906576,0.9742383940424725,1.3429492168343171,1.0913159712473457,1.06162456256877,1.0439216822308564,1.016928075228244,1.058192669763684,1.0602847769589827,1.0079751880095424,0.9940211889880042,0.9940526032394703,0.9601684507052151,0.9660919806192253,0.9757087818110591,0.988907247886784,1.03875426460153,1.045031830277738,1.0937883701008564,1.1081132961555171,1.1453239044749077,1.158068973267006,1.1982201151320495,1.2723907650216115
CZ052,1.1407953100644272,0.41565228441630686,0.7450110515822725,0.7170005340691387,0.9104663868713927,0.5616426885401594,0.18978409368556878,0.0,0.3065550072351211,0.5574233732022824,0.7529357486748782,0.6277061082044247,0.9185776547182356,0.9372400021211986,1.0707448673049749,1.2132574553441589,0.9805644607776814,0.9561555191632674,0.7219438799826876,0.5408255125840644,0.7914128517225069,0.9933684572736909,0.9737208634921782,1.0081880894316768,1.0133671267582995,0.968410544024978,1.0034590300900863,0.9869385343773144,0.9663774964352457,1.3255581854184892,1.0918491667993078,1.0694635895991549,1.0519007602815047,1.0246176813961858,1.0677135813816871,1.0693553305338273,1.016366690149335,1.0022108462521884,1.0011462865279428,0.9662601569092153,0.9736438957636142,0.9797003850970651,0.9985236766280934,1.0435209357849213,1.056606037957046,1.1049703052831268,1.1181516125767637,1.1560953010842672,1.1712040966301256,1.209706349979256,1.2839236224923127
CZ053,1.1706371277927374,0.5178260598350602,0.4729879801489684,0.7633892634103842,0.9276302447880055,0.7922414235430811,0.4698939842161979,0.3065550072351211,0.0,0.3071539131425209,0.33232878888433004,0.4160705647057444,0.5803280570222393,0.7974335353460588,1.0850632221468393,1.232158107270785,1.0248986747453357,0.9797807439487463,0.7716318434724078,0.7165133249219705,0.6991824750509129,1.0179712969946397,0.9954533793530714,1.032842518707039,1.0350460167603905,0.989148244382248,1.0197184673950401,0.9996286576565101,0.9832078946706829,1.3464385040052875,1.1181170451973828,1.0992519677477082,1.083110996396054,1.0544197968405158,1.1018201574636812,1.1013315692795487,1.0479086577363421,1.0327406650139574,1.0293630709383188,0.9832726258610259,0.9994152317290048,1.007512017683302,1.028699220693927,1.0754671896438504,1.0868202558125593,1.1386521332219737,1.1510168947378532,1.1859389053915097,1.2040588250478137,1.2383888964488399,1.3106336375235097
CZ063,1.155390435926987,0.4170803783713895,0.19279395120054102,0.5127919107598258,0.9102908619997826,0.7477688211983369,0.74387485495506,0.5574233732022824,0.3071539131425209,0.0,0.2296691836969485,0.627438584910066,0.7139729855311413,0.939477460006374,1.0765039780058838,1.2214087628269974,1.1186533060333532,0.9691392932493372,0.9313922668697933,0.9104119694808851,0.9535105752057987,1.0059483144743806,0.9882564006202912,1.024354217848261,1.0224354326893794,0.9737247951072224,1.0118810617241676,0.9916722014706878,0.9796197196452145,1.3378608898599536,1.1216231797972018,1.0971266730343698,1.0770709455874916,1.0484642220021096,1.092966133479412,1.0958629891889935,1.037623984778332,1.0212586908037447,1.0218784939376768,0.988791873032571,0.9920312332118735,0.9990122389976276,1.0183106333177465,1.0674503415760377,1.0828995446278624,1.1333635238320339,1.1477572159240397,1.1889826496139362,1.203485117171498,1.2454524583665862,1.322620624529637
