,PL21 - Małopolskie,PL22 - Śląskie,PL41 - Wielkopolskie,PL42 - Zachodniopomorskie,PL43 - Lubuskie,PL51 - Dolnośląskie,PL52 - Opolskie,PL61 - Kujawsko-Pomorskie,PL62 - Warmińsko-Mazurskie,PL63 - Pomorskie,PL71 - Łódzkie,PL72 - Świętokrzyskie,PL81 - Lubelskie,PL82 - Podkarpackie,PL84 - Podlaskie,PL9 - Mazowieckie,CZ010 - Prague,CZ020 - Central Bohemian,CZ031 - South Bohemian,CZ032 - Plzeň,CZ041 - Karlovy Vary,CZ042 - Ústí nad Labem,CZ051 - Liberec,CZ052 - Hradec Králové,CZ053 - Pardubice,CZ063 - Vysočina,CZ064 - South Moravian,CZ071 - Olomouc,CZ072 - Zlín,CZ080 - Moravian-Silesian,SE110 - Stockholm,SE121 - Uppsala,SE122 - Södermanland,SE123 - Östergötland,SE124 - Örebro,SE125 - Västmanland,SE211 - Jönköping,SE212 - Kronoberg,SE213 - Kalmar,SE214 - Gotland,SE221 - Blekinge,SE224 - Skåne,SE231 - Halland,SE232 - Västra Götaland,SE311 - Värmland,SE312 - Dalarna,SE313 - Gävleborg,SE321 - Västernorrland,SE322 - Jämtland,SE331 - Västerbotten,SE332 - Norrbotten
CZ041 - Karlovy Vary,57.83979534971599,42.77535665249631,43.77336542018211,57.384979462006456,51.01044040561609,44.105134114897346,57.450518211743066,47.366833740331536,56.29370309635948,45.157230133861574,57.33765754159777,66.70241289224137,61.17100731687761,62.04177701277059,62.465598069461905,45.459065007505764,38.220139567041024,27.94209762286668,41.002406300306895,28.736285391761143,0.0,35.472609009989576,25.9556491847245,32.12980059845318,30.418111270884257,42.44364200789958,40.04898837420034,43.097713707344425,42.49487590909531,31.741623029723232,61.34368686268473,55.94336751029689,58.589358182721455,54.6550937439002,50.8997572900959,65.44903228613641,61.430268715884814,54.52033226871222,45.59982636861777,52.665604389276574,57.781043700980675,42.690734935807356,42.66630255639066,64.10499555615559,62.45522363556025,55.540920811020726,52.35155143027125,41.84556165426394,58.074347616628685,59.77094085685364,65.37141777562991
CZ042 - Ústí nad Labem,50.626886437609016,40.63230278597988,33.070649916458606,42.086442141769616,38.91668818362282,37.86332278215212,48.466061315281216,35.283873704750114,35.94856426823244,32.28037277434907,44.298748756550246,51.471748075310636,41.93858977489842,49.02278079715666,45.44229723005935,40.46266097411693,21.14869904493405,30.811838360859564,20.90506687544057,31.737942594549676,35.472609009989576,0.0,32.25016885142563,38.0222874680244,27.010125139161833,25.931894123366455,20.497329554685127,25.391530777290864,32.90826785689876,25.841253860033916,44.25939807799084,41.56275651724897,45.29421711109459,42.99939331172787,40.301406490568375,51.37449172944436,44.84382022345708,43.77955365825302,36.917742886423156,40.644459776112086,42.65987805199347,35.67077813033677,29.160149511734893,40.75124031354317,45.8448339358569,41.66410528380294,37.86105392637867,33.42726401793972,46.77128959761897,40.12971975523461,45.72967174869151
CZ051 - Liberec,66.281735616952,52.562055079872884,50.19039745648216,62.11401954470635,61.528574146797375,52.07045061945398,58.489190836102814,54.34916751944753,61.71347448669252,51.22276448113426,68.5736113463251,72.69077960374027,61.15366390644975,63.978428281170004,66.91893970454183,51.19561388385565,33.306942067424316,18.61922743005114,27.7654924572819,28.109775751311503,25.9556491847245,32.25016885142563,0.0,36.08591760828852,23.153216748281945,35.450583573653255,39.543326298101675,36.2912447584446,33.95707168892151,30.945970348503902,70.28780889322728,67.35307583083771,61.73807782411136,64.35158894404381,56.99489300600948,68.1157135893023,63.73581379119271,55.259822982238994,53.11386134771654,54.30709397030802,56.76019428685706,40.06130369818212,36.39775487705135,65.07297153312224,65.76645748114397,60.865602424285626,46.79612718072007,45.9073550709119,65.45357888612943,60.95620314293474,70.25616214962555
CZ052 - Hradec Králové,82.46641957504185,64.38441639772432,66.18771692952026,77.55183803116779,72.75076571725928,65.90310279587423,74.82287615136944,67.36472296916737,75.0224858330736,64.8769311625381,83.48412593711059,86.79826205313789,78.0709170210895,80.37071274798943,83.08562942136619,73.01538946038274,43.65050979281262,32.233784501851034,36.115548502735045,27.193541700593105,32.12980059845318,38.0222874680244,36.08591760828852,0.0,32.20444658911454,43.55843701707856,49.80506946404055,42.53149898652279,33.81312643097542,31.63608820011716,86.38677982724342,81.58702907211595,85.73950589952204,82.04774389190662,75.15554932683115,85.59048162607176,79.50918238860022,74.89163701560155,67.22295432759194,72.69942552977164,75.72469877760915,59.81405866746806,52.43893132057883,80.10547026741389,87.93681630400877,79.67945096933586,60.355596823474215,62.067600042274194,82.69250775202003,77.45338923970087,88.04510896788231
CZ053 - Pardubice,64.56197506834167,50.06366399718418,47.40624172498117,57.83732679389004,56.15064744972815,49.17641588900797,56.67036467210362,48.98199706555111,54.44787572970172,46.02169079705995,63.99510348090048,67.82031960836575,58.60958671438961,62.32290660862353,63.989742600647446,51.61572512242181,28.959523705780757,20.192337264220235,29.5291805899736,29.08685958068748,30.418111270884257,27.010125139161833,23.153216748281945,32.20444658911454,0.0,39.337544046294205,35.96367658416134,36.165171206958924,32.709794120325164,31.53851965248283,63.941144716006654,62.21111288294857,57.742264990862935,61.51700668480134,56.04948010181428,64.6536514984827,60.526995110466146,55.250845107546134,49.275604570119015,54.53085204194313,54.818426684337915,41.35589590674174,39.37209632777558,58.57910584196109,62.368051267722734,59.21402233847053,48.091405708946134,45.50283906740808,61.83104780712465,56.440247105383904,63.28175212579978
CZ063 - Vysočina,51.75838314297052,43.99824308102216,42.83484170878577,44.10508996259378,46.062764884503316,44.5535059765661,46.341504361924976,37.95698553936338,39.66530642405676,39.396424238783986,49.71380470984221,51.1360550921805,43.36822756776955,49.085656192589695,44.30164576871692,42.60934571880848,29.50439518129533,34.25549734916902,23.443068284390467,40.95576401232871,42.44364200789958,25.931894123366455,35.450583573653255,43.55843701707856,39.337544046294205,0.0,20.354003951403726,15.111013447398427,28.423380142853706,26.51102918727732,49.08957958601096,50.251590282265205,47.25432426047214,48.66563976309432,48.11210837411635,49.49436244023135,44.97989806341589,41.325523851576826,41.531296121083905,42.522418819835615,45.33072344962151,32.785445892841985,24.432474829287372,43.26373743502515,44.291963560410274,47.527778442903305,33.8603886434996,37.5936691387166,50.72171013741767,46.04319046751223,48.77854847449523
CZ064 - South Moravian,38.44008285841576,32.51615102217899,26.13625823475298,30.444645432536202,27.403478852535372,29.938909062598086,33.59918611829762,24.06157497121786,25.457569811808035,23.522390864871944,34.63756897044252,41.804046371454156,34.3896375803071,35.88067465697797,33.83397475411654,29.933636344076632,22.75633289346123,30.45844426674448,23.355530520884983,33.552859231206945,40.04898837420034,20.497329554685127,39.543326298101675,49.80506946404055,35.96367658416134,20.354003951403726,0.0,19.19362983517067,31.517770797323156,24.09957521716046,34.352172826606356,35.294504323872935,39.22444069181623,36.15892703210564,33.24569164004514,36.37034428117412,33.90742544851463,30.522525058202877,25.936003780883112,32.92269869570462,31.336310683248584,29.13921241867071,23.407170433679987,32.10460474632978,34.62725575154813,32.866524218361654,29.319024488959325,26.341690890462065,37.20084350831023,30.558938077885795,35.697284377345255
CZ071 - Olomouc,48.81082076257931,40.11197314098229,32.972232563300125,37.81207624658567,35.87208002708233,34.658514559400984,42.16049320849125,33.10629691683798,32.747747553865025,30.6362008451711,41.772297104480536,46.36918379268674,40.462694029696245,45.48793796093902,40.1613129742874,40.16203872022969,24.28906661659909,31.078654297513456,21.494910769127678,33.683869097904356,43.097713707344425,25.391530777290864,36.2912447584446,42.53149898652279,36.165171206958924,15.111013447398427,19.19362983517067,0.0,28.12364599612971,26.714066555324923,38.47134692945848,39.71701686997003,41.11356894880014,38.40415673388313,37.4976349691571,45.654111492843754,40.272531886496864,36.56966824017938,32.4364555859959,39.1255718205266,37.039718266296205,34.25427564079082,23.915686805891394,37.20752369977007,37.87500865394169,38.26000773042434,24.982082587927998,32.1539121440103,40.85441730894917,36.939764796612266,42.48899363114138
CZ072 - Zlín,51.30057352445201,47.55844103761787,39.64327735945938,39.779460741760374,41.53513091596699,44.85137298248329,43.51156747041004,36.99907341458958,38.94425447014116,38.991772560207224,44.299889776978844,51.29289589352209,45.353624829534105,47.54891892962817,47.79780521729132,44.659151902697495,35.802923430378755,35.363305931404234,32.09833879496731,36.527191251330905,42.49487590909531,32.90826785689876,33.95707168892151,33.81312643097542,32.709794120325164,28.423380142853706,31.517770797323156,28.12364599612971,0.0,25.922574171631002,43.438193053451336,46.74396926975215,48.24755608980105,48.883512172590706,48.065646224109756,48.164404148356475,51.00682515456118,44.67635398141123,46.39574398874262,46.23675247958323,40.947998394234936,34.09067837901502,36.91961217867985,39.397372591954834,45.98370185573696,48.15693089800779,39.196854132274424,42.23066504063228,50.51634664244831,45.99586511672941,47.4370847944207
CZ080 - Moravian-Silesian,50.237143152623666,42.6190649843787,36.36804976218701,41.542804977842316,42.77687908274243,40.71905243409041,43.54726435712979,36.06429019713674,37.30552825031721,33.8672723538667,47.46923872943501,47.518133617344624,40.69018605174892,47.39448311142127,40.323783042974924,39.76505058872789,31.300784744544163,31.92180328702436,28.980773254394467,30.580304271438077,31.741623029723232,25.841253860033916,30.945970348503902,31.63608820011716,31.53851965248283,26.51102918727732,24.09957521716046,26.714066555324923,25.922574171631002,0.0,36.910457497715875,41.03223296797929,44.41957456236653,44.49160020280379,37.275993965793276,43.99913198904729,37.974109514984214,39.58600283305527,37.70395122083934,36.31268048812183,41.20715641154477,33.414692311678834,28.940097998209133,35.17651871499114,39.505850976877255,39.921074186872325,35.058501215281424,33.31367708777987,42.02928322503656,38.34216420057457,43.274699927181125
SE110 - Stockholm,25.90102309085515,25.65765966770395,21.05745423372157,16.996480157909748,19.35268748601045,23.81978789775667,20.04894387675304,19.393117125295447,16.23635870952227,17.09747393969965,19.109093684316175,25.1235402314227,21.02478929562194,23.320219130115312,22.994765583452125,23.269787517430174,38.96340111008283,61.52807130697237,47.43843482810044,66.25480643743818,61.34368686268473,44.25939807799084,70.28780889322728,86.38677982724342,63.941144716006654,49.08957958601096,34.352172826606356,38.47134692945848,43.438193053451336,36.910457497715875,0.0,12.359925959199686,19.976468906971434,19.06712955678168,15.211014287708108,12.351639509795415,21.05217171914138,17.051523638610714,20.235571585630538,21.804120003364076,15.073132561055981,25.87086331767353,28.48240391192141,16.627116278551405,22.270043077407188,13.06392680046049,19.536281227514067,19.49738121218427,17.96215665662306,17.530449098831426,20.196308719239145
SE121 - Uppsala,22.35915397243837,27.35832328384563,21.050609071796373,19.208367981809335,19.69704559754991,27.36471069908211,22.552217604695656,19.53154001903138,17.059013081186585,17.5893182748817,18.991592291083677,26.18952466244198,24.734107429566247,23.15615942172628,24.19082233738999,19.523751030247443,36.493985884777594,58.365790377834735,48.23027487069222,59.95524938863598,55.94336751029689,41.56275651724897,67.35307583083771,81.58702907211595,62.21111288294857,50.251590282265205,35.294504323872935,39.71701686997003,46.74396926975215,41.03223296797929,12.359925959199686,0.0,16.538455096136556,15.162254784746937,14.616893049994662,17.709166828630543,17.373665930239685,18.01167407322378,15.62034146383767,24.36510762790961,16.29814530888423,32.876886304143696,24.506060853168513,18.182414247035016,22.225931069158804,13.932747624996942,20.1925037828112,18.23376311101448,14.855508566503413,17.656205256361805,17.053048927783045
SE122 - Södermanland,22.253811394428745,22.82869169712116,23.000212096808703,21.47374172299895,19.07767111067873,21.008006528755768,23.99637795265995,22.312544471718418,23.839823202890408,19.49295440062014,20.376242552217953,23.098999264965926,24.44111772889218,23.858177467542664,24.51537822030098,17.799971116382988,38.363817348644304,55.18695777747406,51.002512658826646,61.99961833966491,58.589358182721455,45.29421711109459,61.73807782411136,85.73950589952204,57.742264990862935,47.25432426047214,39.22444069181623,41.11356894880014,48.24755608980105,44.41957456236653,19.976468906971434,16.538455096136556,0.0,15.86387621311369,15.076311043583225,26.069359568434148,23.702506512089503,20.792858944430066,16.761175381521948,24.448369884633205,20.839344786747663,26.411144427264322,21.49559572547602,23.03126160532017,11.840345274434698,12.680097910935519,27.490814208923602,23.965494588211183,15.755829423778485,15.993220940078926,19.476757746675084
SE123 - Östergötland,29.146910700382378,26.694991785199733,24.374224608259954,22.331330413129866,21.550905953920687,28.577921298111107,27.73289490009123,21.497069641394745,22.013245531729453,19.98525900087512,20.55637231758799,28.44768036355524,26.685791317636436,30.17220009423255,26.60590324326094,19.766191874795144,37.39021905954046,55.33701133277939,48.169731300499336,57.488419876950154,54.6550937439002,42.99939331172787,64.35158894404381,82.04774389190662,61.51700668480134,48.66563976309432,36.15892703210564,38.40415673388313,48.883512172590706,44.49160020280379,19.06712955678168,15.162254784746937,15.86387621311369,0.0,14.347554394294992,21.104765889140886,22.86408121691656,20.516936557231105,17.27196289991421,30.179187557332117,23.481830627345445,31.481638576428264,25.48861997486219,19.07123766925635,17.312191968151346,14.728751464285441,26.361231284276794,20.333946659658388,12.625572830744956,19.440595003712687,18.289459588825885
SE124 - Örebro,27.51970039049967,24.108256794261543,19.05893329611938,20.480093525079578,18.93101974864832,21.869497283553347,22.75274446663925,21.109754378190853,21.209675717707622,17.835158516304986,18.884317614292346,24.908329288215498,23.85658215602053,22.437955894585915,25.295278804891296,18.969466483411875,33.36773765469569,52.09174674870561,44.47360369901045,52.906819907846796,50.8997572900959,40.301406490568375,56.99489300600948,75.15554932683115,56.04948010181428,48.11210837411635,33.24569164004514,37.4976349691571,48.065646224109756,37.275993965793276,15.211014287708108,14.616893049994662,15.076311043583225,14.347554394294992,0.0,20.011041988960944,21.513687390901634,17.0451619819167,15.052399423187312,24.629476687653902,17.761712570049163,31.89642726883617,24.41029961767876,22.69174645337008,20.326111098350534,13.01097129528884,22.998864799788297,18.63512812389246,12.897782173581978,17.60652255599069,18.322968066080943
SE125 - Västmanland,23.77105642485708,23.092068842706986,22.1919031168062,15.904237236247221,19.262789385764645,23.893442157475363,17.82022559817162,20.000712376610494,18.512154736825345,19.85716771873703,19.74512447411002,22.376382545435003,16.134927325185828,20.577872211999086,18.257981171522502,24.12035718459721,45.9457920777604,61.96713134519985,51.72941836275107,67.18107273970945,65.44903228613641,51.37449172944436,68.1157135893023,85.59048162607176,64.6536514984827,49.49436244023135,36.37034428117412,45.654111492843754,48.164404148356475,43.99913198904729,12.351639509795415,17.709166828630543,26.069359568434148,21.104765889140886,20.011041988960944,0.0,23.632131899885714,19.99584202683612,23.39539654366321,18.41736810847608,15.576070364309142,25.11450895025081,30.14639615323259,20.82811286996725,25.299112944781843,16.339144472945115,23.366434493839698,21.99780940245328,19.97040701720618,22.35610215873807,21.900282955425517
SE211 - Jönköping,25.472000314001356,30.951233110832344,35.27486913460001,25.434960716117608,27.083435759296385,30.58689695946331,28.526846337360308,25.540727445982185,21.96003254335675,23.778297361911605,27.440339045657247,23.918755560305073,32.333375851648064,24.651184019928674,27.69079659487278,30.956039671120134,44.07964259631203,55.57556073330969,46.33818237840007,60.772087840420305,61.430268715884814,44.84382022345708,63.73581379119271,79.50918238860022,60.526995110466146,44.97989806341589,33.90742544851463,40.272531886496864,51.00682515456118,37.974109514984214,21.05217171914138,17.373665930239685,23.702506512089503,22.86408121691656,21.513687390901634,23.632131899885714,0.0,25.822074154673746,22.883688923780678,25.915925210732382,29.14801524935637,31.034651481917365,24.565891826518833,16.800294869426637,25.61616340650324,22.19882008768037,26.66176201631857,26.592484964885177,20.579292560128632,18.886107071639657,20.814441915834735
SE212 - Kronoberg,23.628621966004903,23.942728764025272,20.33575516989224,19.038189425294057,19.47882877321704,24.072658204110514,20.923540684222377,18.82072250217933,19.16848824938027,19.231343411379058,21.985647271611167,28.20019286653776,25.82747285706576,24.736984682047048,28.281758794532024,19.453720523101815,34.33494788082033,49.8650964912065,40.81891170429216,55.54215294036323,54.52033226871222,43.77955365825302,55.259822982238994,74.89163701560155,55.250845107546134,41.325523851576826,30.522525058202877,36.56966824017938,44.67635398141123,39.58600283305527,17.051523638610714,18.01167407322378,20.792858944430066,20.516936557231105,17.0451619819167,19.99584202683612,25.822074154673746,0.0,16.501488683974383,24.096796546472884,18.676983600056694,28.08561224733805,24.487103106750304,23.199070706262667,25.911329548564392,15.009775798633672,22.119264499669814,15.623439911547607,20.199429368713652,18.797463675194766,20.913134894635792
SE213 - Kalmar,19.858906956604116,21.037052786640793,18.14215896217503,19.176994678058907,12.090670440936615,20.882381678903236,18.667359810384788,16.728428193720795,17.368973990698144,14.203677834678121,18.693092925070683,23.554938399463435,25.945612068868943,21.489482451201393,24.809667532801853,14.360643476441844,32.43047933127864,45.45539428166687,37.62230084467008,49.01269063202073,45.59982636861777,36.917742886423156,53.11386134771654,67.22295432759194,49.275604570119015,41.531296121083905,25.936003780883112,32.4364555859959,46.39574398874262,37.70395122083934,20.235571585630538,15.62034146383767,16.761175381521948,17.27196289991421,15.052399423187312,23.39539654366321,22.883688923780678,16.501488683974383,0.0,27.00146217390358,18.284013831712016,28.89207270060737,20.800909610618493,24.248990769565843,20.496071910016493,15.985468113711535,21.1787219760186,17.510912724127817,19.14622864952923,16.89193676993322,22.429009040043812
SE214 - Gotland,16.74036925690892,24.087907563255577,19.76541491788287,17.731170066126673,20.50937752035544,24.71246247041813,16.237611865880066,23.002139998681553,24.718806821702525,23.51081186756606,19.01770642966566,15.917005698718567,15.138648993770202,17.288792701022043,16.425483926636716,22.62195064873017,40.69757611920913,51.737502717019666,44.85553369326263,54.58280050323106,52.665604389276574,40.644459776112086,54.30709397030802,72.69942552977164,54.53085204194313,42.522418819835615,32.92269869570462,39.1255718205266,46.23675247958323,36.31268048812183,21.804120003364076,24.36510762790961,24.448369884633205,30.179187557332117,24.629476687653902,18.41736810847608,25.915925210732382,24.096796546472884,27.00146217390358,0.0,15.676702188865747,25.949860729803806,28.038257606422853,28.87907492429635,22.59151837532338,22.43043624474986,33.39396154055785,30.123148685822418,26.39186646018332,22.271366579445413,30.375579555766652
SE221 - Blekinge,13.892067589158163,19.525667292333743,16.838496891521903,14.159961154168018,15.197264769177893,16.749604980269417,12.160623505239931,18.924945500621458,16.966639116690498,17.868545964330156,15.1214344781058,13.041699635177482,16.314368736166944,12.997936488478244,15.523957519580684,17.671914521307706,35.82114079455375,53.8933570464684,45.02372092984398,60.31760650211586,57.781043700980675,42.65987805199347,56.76019428685706,75.72469877760915,54.818426684337915,45.33072344962151,31.336310683248584,37.039718266296205,40.947998394234936,41.20715641154477,15.073132561055981,16.29814530888423,20.839344786747663,23.481830627345445,17.761712570049163,15.576070364309142,29.14801524935637,18.676983600056694,18.284013831712016,15.676702188865747,0.0,21.053902573742135,27.972821683848597,23.119904670545353,18.764544976815586,14.291809171774068,21.913052499067206,21.872575958470396,22.45584035467275,17.130295154484926,22.552236685163578
SE224 - Skåne,33.43687571888616,26.470611463944085,25.722417101373836,22.03567798240573,25.312572002189516,27.357426130652346,25.1122371354567,22.720846641306338,25.480409165258912,26.071004673829982,30.083072269207488,34.0184730683479,26.303303662008073,28.953924873824068,27.297298622204945,25.394026805482127,35.19010410836484,39.79155614948681,38.28100098333832,43.57895414485339,42.690734935807356,35.67077813033677,40.06130369818212,59.81405866746806,41.35589590674174,32.785445892841985,29.13921241867071,34.25427564079082,34.09067837901502,33.414692311678834,25.87086331767353,32.876886304143696,26.411144427264322,31.481638576428264,31.89642726883617,25.11450895025081,31.034651481917365,28.08561224733805,28.89207270060737,25.949860729803806,21.053902573742135,0.0,20.08690055476493,26.49445444595288,26.31003876248281,27.904393381534152,32.06223532903841,28.108377253618936,31.927559592089466,25.746614932465466,34.575271680933
SE231 - Halland,31.89057828247927,30.638564707983623,30.608116135366302,27.18977682493707,22.348285798943902,30.24847149322474,31.55810817471368,24.9536980933644,24.84694316892858,22.529745777934526,28.327042894390573,35.178652697238505,29.419766143752543,33.65466052154988,29.667031890366225,22.013746322341245,30.17970832628702,35.50758360095117,31.791299632941506,39.17595087607615,42.66630255639066,29.160149511734893,36.39775487705135,52.43893132057883,39.37209632777558,24.432474829287372,23.407170433679987,23.915686805891394,36.91961217867985,28.940097998209133,28.48240391192141,24.506060853168513,21.49559572547602,25.48861997486219,24.41029961767876,30.14639615323259,24.565891826518833,24.487103106750304,20.800909610618493,28.038257606422853,27.972821683848597,20.08690055476493,0.0,24.59389361862446,24.278695527125993,22.79525822913698,24.702209136618222,24.611170701448962,25.56340493759676,24.241327591945666,26.53829044989605
SE232 - Västra Götaland,28.461717840536068,35.12985173774288,28.781120153713868,20.878502245700368,23.376810119826526,34.919028457390596,29.86630594045431,21.680629371634936,18.258410976832554,19.333287666797826,26.66356026613025,28.114937661009314,31.535256606482417,29.54318178639778,29.82768365514123,28.743844630118907,37.79337660809763,56.20689849466388,45.94864583537909,63.0252957797507,64.10499555615559,40.75124031354317,65.07297153312224,80.10547026741389,58.57910584196109,43.26373743502515,32.10460474632978,37.20752369977007,39.397372591954834,35.17651871499114,16.627116278551405,18.182414247035016,23.03126160532017,19.07123766925635,22.69174645337008,20.82811286996725,16.800294869426637,23.199070706262667,24.248990769565843,28.87907492429635,23.119904670545353,26.49445444595288,24.59389361862446,0.0,21.844701730681532,18.422707520973866,22.588293304326896,22.24615348977473,20.552662244185555,18.218056881294718,20.552794324630604
SE311 - Värmland,21.247084746025056,20.65815792507896,20.456302438549045,18.450260165794216,16.440093574471145,18.269006288400508,19.174477284108196,21.787585534126592,21.482105377870827,17.583113755796155,15.83937891215639,16.07994986526234,15.33071937428063,17.732086628214425,17.34465797112744,14.78080333135419,43.25315462928814,58.43470819380993,48.949915516907296,63.54539490670507,62.45522363556025,45.8448339358569,65.76645748114397,87.93681630400877,62.368051267722734,44.291963560410274,34.62725575154813,37.87500865394169,45.98370185573696,39.505850976877255,22.270043077407188,22.225931069158804,11.840345274434698,17.312191968151346,20.326111098350534,25.299112944781843,25.61616340650324,25.911329548564392,20.496071910016493,22.59151837532338,18.764544976815586,26.31003876248281,24.278695527125993,21.844701730681532,0.0,14.576347349126383,32.678097661527396,29.043232509716976,18.59257140358504,17.590370085660368,21.13362297066411
SE312 - Dalarna,18.580716097657792,21.263287778593597,17.855176589536462,14.239826180425226,15.897755268712691,20.407164442373713,16.925342130638054,17.715807110125507,17.319332210186555,14.834420792126565,15.427698213585813,17.134766866051137,18.263799964410527,18.889907495561012,20.068242973447482,15.622607332213954,33.1569338118013,55.18901247516702,45.79032741264052,57.672422058695325,55.540920811020726,41.66410528380294,60.865602424285626,79.67945096933586,59.21402233847053,47.527778442903305,32.866524218361654,38.26000773042434,48.15693089800779,39.921074186872325,13.06392680046049,13.932747624996942,12.680097910935519,14.728751464285441,13.01097129528884,16.339144472945115,22.19882008768037,15.009775798633672,15.985468113711535,22.43043624474986,14.291809171774068,27.904393381534152,22.79525822913698,18.422707520973866,14.576347349126383,0.0,21.535874016616354,17.89763887609239,16.338453940151243,13.397338976757359,17.628786222209193
SE313 - Gävleborg,28.78563739977111,24.64618167370929,25.151210293969417,30.66919345755541,24.115467148936748,25.113122540215038,26.77099934306557,26.186392610836524,27.302382554272334,24.486724869405666,27.49295800207931,30.88452941305225,34.23664463668736,30.085586565431562,36.879113957798104,27.363416801445826,32.351827405589624,45.91670474602898,30.962045924295037,50.75458251183535,52.35155143027125,37.86105392637867,46.79612718072007,60.355596823474215,48.091405708946134,33.8603886434996,29.319024488959325,24.982082587927998,39.196854132274424,35.058501215281424,19.536281227514067,20.1925037828112,27.490814208923602,26.361231284276794,22.998864799788297,23.366434493839698,26.66176201631857,22.119264499669814,21.1787219760186,33.39396154055785,21.913052499067206,32.06223532903841,24.702209136618222,22.588293304326896,32.678097661527396,21.535874016616354,0.0,20.793886477732578,27.845788335677828,26.951584824587666,29.495419528190673
SE321 - Västernorrland,26.408565719585294,21.021529536546176,17.499811481298185,22.61599511683243,21.131235497942434,21.71053510721421,25.786534978192737,17.255509080390038,22.10953457105454,17.58468226759712,22.978329094113782,30.838426650613638,28.678744075970847,27.774639825646613,31.424363733964288,22.245937577044533,28.87569622878807,43.13506691322103,34.82261226086653,48.292915060364784,41.84556165426394,33.42726401793972,45.9073550709119,62.067600042274194,45.50283906740808,37.5936691387166,26.341690890462065,32.1539121440103,42.23066504063228,33.31367708777987,19.49738121218427,18.23376311101448,23.965494588211183,20.333946659658388,18.63512812389246,21.99780940245328,26.592484964885177,15.623439911547607,17.510912724127817,30.123148685822418,21.872575958470396,28.108377253618936,24.611170701448962,22.24615348977473,29.043232509716976,17.89763887609239,20.793886477732578,0.0,20.408503761263137,22.80149972185995,24.183728605327875
SE322 - Jämtland,28.491420117950213,27.583651222896638,26.369357357786573,20.61164334781577,21.38364745792706,27.551653338478225,28.047907787973962,21.0272373334212,19.634183310979882,19.846486510129335,22.150380038961185,27.91204033751725,25.20755506707227,27.534338949523182,26.06168504187209,22.39523898354417,40.54975631824904,57.858067248147925,48.15751580341584,60.4108201190815,58.074347616628685,46.77128959761897,65.45357888612943,82.69250775202003,61.83104780712465,50.72171013741767,37.20084350831023,40.85441730894917,50.51634664244831,42.02928322503656,17.96215665662306,14.855508566503413,15.755829423778485,12.625572830744956,12.897782173581978,19.97040701720618,20.579292560128632,20.199429368713652,19.14622864952923,26.39186646018332,22.45584035467275,31.927559592089466,25.56340493759676,20.552662244185555,18.59257140358504,16.338453940151243,27.845788335677828,20.408503761263137,0.0,16.34505893964647,16.132006982197346
SE331 - Västerbotten,23.385931010903086,23.456116730894784,21.684963512736406,13.227547620447908,14.848418737285513,22.097715883710027,17.828700484814334,16.78554867577482,14.241155686415862,13.794347549672466,18.513720281963373,20.12516871485699,20.397777493677175,20.70123956579398,17.60019126154166,16.977290387600693,36.335323849348455,52.61187910999352,43.423214098131716,58.191071286430336,59.77094085685364,40.12971975523461,60.95620314293474,77.45338923970087,56.440247105383904,46.04319046751223,30.558938077885795,36.939764796612266,45.99586511672941,38.34216420057457,17.530449098831426,17.656205256361805,15.993220940078926,19.440595003712687,17.60652255599069,22.35610215873807,18.886107071639657,18.797463675194766,16.89193676993322,22.271366579445413,17.130295154484926,25.746614932465466,24.241327591945666,18.218056881294718,17.590370085660368,13.397338976757359,26.951584824587666,22.80149972185995,16.34505893964647,0.0,20.864535781237844
SE332 - Norrbotten,32.577238896487394,31.75806893632692,28.04798700161177,22.44643422814628,23.00927236757304,29.15397407202592,28.622067251668625,24.085816911112445,21.55585488725197,21.818220828398875,23.66805478612343,30.803111023313086,30.95881166212849,29.941499560156952,29.448620822319405,25.06221738873028,42.12611762895377,59.341277046778764,49.6865681573068,66.78758616796563,65.37141777562991,45.72967174869151,70.25616214962555,88.04510896788231,63.28175212579978,48.77854847449523,35.697284377345255,42.48899363114138,47.4370847944207,43.274699927181125,20.196308719239145,17.053048927783045,19.476757746675084,18.289459588825885,18.322968066080943,21.900282955425517,20.814441915834735,20.913134894635792,22.429009040043812,30.375579555766652,22.552236685163578,34.575271680933,26.53829044989605,20.552794324630604,21.13362297066411,17.628786222209193,29.495419528190673,24.183728605327875,16.132006982197346,20.864535781237844,0.0
