,CZ010,CZ020,CZ031,CZ032,CZ041,CZ042,CZ051,CZ052,CZ053,CZ063,CZ064,CZ071,CZ072,CZ080,PL21,PL22,PL41,PL42,PL43,PL51,PL52,PL61,PL62,PL63,PL71,PL72,PL81,PL82,PL84,PL9,SE110,SE121,SE122,SE123,SE124,SE125,SE211,SE212,SE213,SE214,SE221,SE224,SE231,SE232,SE311,SE312,SE313,SE321,SE322,SE331,SE332
CZ064,1.4229335604769877,0.6398499789104665,0.4524468815176633,0.8609597573602525,1.0935447777339047,1.1160903498438652,1.1140976173975303,0.8905548262761626,0.36822679562325356,0.22786034235976013,0.0,0.558291710606099,0.6070621349836117,0.8895484046304286,1.1050026644565232,1.1286698750199418,1.1579199651825693,1.1251374902871891,1.1109648648707369,0.946570511544299,0.9452936342030369,1.1440543195027972,1.1496552009329735,1.1467053276782677,1.1333765181190274,1.1451360912744557,1.1372577242768007,1.115154114793151,1.1422462172698695,1.1566123202447622,1.2256604729270264,1.2649365118935787,1.250145907010946,1.223277269354751,1.2686570589636488,1.2671547338209266,1.2174488878111431,1.2017972149839211,1.1984887751656415,1.1488695826338045,1.1682967862124598,1.164943177538662,1.1981453514446747,1.2197178654083753,1.2522648270065648,1.302550186999163,1.3139965962153648,1.3445400322674923,1.3616278871469027,1.392726562620091,1.4588812773388187
CZ071,1.4452340960914818,1.0404082972574553,0.9465500035656804,1.1263278687972538,1.1125854327197644,1.1396037615900283,0.9457588957200261,0.7514214871401101,0.4979129139773217,0.7509898920514032,0.558291710606099,0.0,0.26998896598550715,0.36815383136071217,1.1219824326507115,0.8011358838795254,0.8737527173997925,1.1394554780941284,0.9183673156642963,0.6683524753165483,0.5005285378227994,1.162301319566276,1.1620214463540375,1.160990597701448,1.1532311294084079,1.1671942779998048,1.1517200779367274,1.1295886012473282,1.1509965118041723,1.1763436615557905,1.2285024521418502,1.2705422661098087,1.260020949638775,1.2324219748652758,1.281256050095182,1.2763592373482968,1.2309632783491218,1.2163866789364253,1.2089892259617288,1.1445097662693193,1.1783990785212124,1.1769820460160263,1.2112589076061417,1.2311339428535815,1.2580060476142898,1.3107061530426498,1.3204956570758282,1.3437133814532032,1.364344156957111,1.3871167006242033,1.4476192805145303
CZ072,1.423705086116771,1.1415816970049684,0.8600594047777051,1.0977992519635704,1.0893657565223656,1.107328660036178,1.1037580629176624,1.1002008473284297,0.6949457426349133,0.8547038437299711,0.6070621349836117,0.26998896598550715,0.0,0.36316467901406946,1.0898400730642699,0.8877695712687542,1.140970997972668,1.1142833407655361,1.100895612085111,1.1221481761631447,0.6971971637685977,1.1272689536719152,1.1312996431066868,1.131493809742809,1.1159078415410097,1.1249460038744525,1.1169848681072805,1.0974044756606407,1.1229620711196966,1.13586574244603,1.2133883830780479,1.2495164299892971,1.234345963806649,1.2097534406711377,1.2532496971271019,1.251800419077608,1.2040445289666541,1.1883887740388712,1.1847057141176398,1.1389952841111857,1.1570024120332596,1.1555991991152241,1.1877792643661507,1.2089330948664108,1.2420320542716359,1.288592470849663,1.2983652296367276,1.3304684215178038,1.3485927445679748,1.3795375688639586,1.4457217404916858
CZ080,1.410018221118368,1.1603016801582589,1.1186512032530433,1.1110623545591012,1.1000938927994834,1.1195545271319693,1.115562634100073,1.1125995088988327,0.9423964851109484,1.113565976105644,0.8895484046304286,0.36815383136071217,0.36316467901406946,0.0,0.8547363361560343,0.5117653164088442,0.9744002183446383,1.1204539738394805,1.1094756301006299,0.9447865953813193,0.37096280672044263,1.1358720767291255,1.1371107091614658,1.1367770222712141,0.9230899062178861,0.9475937774799706,1.1259698306381885,1.1068864107711263,1.127513057733594,1.1457359213021325,1.2057658535006794,1.247027987130764,1.2347106724046593,1.2100803691122182,1.2549186927673495,1.2512614588602373,1.2073011453334528,1.1929104207255115,1.1868647689099596,1.1330383646257551,1.159050721382347,1.1577833722798856,1.1906466203632844,1.2100613252870542,1.2396365105199112,1.2870991795199505,1.2958316707274729,1.3231065154568606,1.342961798123878,1.3687779157164783,1.4311100261097078
PL21,1.4140445549780416,1.154574782319807,1.1187067093959755,1.1155568383292793,1.1073296505991332,1.120517179415185,1.1135756671852106,1.1084731041248674,1.1251878201506444,1.1102056736352446,1.1050026644565232,1.1219824326507115,1.0898400730642699,0.8547363361560343,0.0,0.43449368760050694,1.1428730497385984,1.117556311192176,1.107605799321675,1.1270936000981329,0.9104678218696166,1.1232414450057144,1.1203576821070667,1.1264287117513327,0.6624980734690968,0.2775841172395961,0.6196586926734282,0.28243852745190606,0.8429301241464415,0.9159294104832181,1.1987110403393302,1.2374906559114782,1.2255284126784607,1.2043020188271496,1.2477026232968953,1.2429961953452926,1.2028753207920597,1.1884139403437568,1.1805017716486852,1.1283268475707589,1.1561249327508905,1.1583953417787216,1.1909094989319122,1.2096073967660952,1.239452074296153,1.2818104925567044,1.2871297791387435,1.3152504876000357,1.3383858786200935,1.3614360049574796,1.422364520938444
PL22,1.382573526701187,1.1846944470865426,1.1407995302733198,1.1321715967676138,1.1191930590353973,1.13831676577058,1.1331924766672006,1.1303175616665608,1.153743988243518,1.133732061190864,1.1286698750199418,0.8011358838795254,0.8877695712687542,0.5117653164088442,0.43449368760050694,0.0,0.841288152270575,1.1329636422118927,1.1245141153101454,0.9779566175448965,0.45234051240013895,0.9619265736545537,1.145436132879451,1.1460112397107587,0.5785039182763662,0.45514962155439986,0.9337689857848148,0.6708230739935924,1.1330251294836242,0.8077385568130677,1.200598483225392,1.2497640268262666,1.2406693978513526,1.2168086673671221,1.2631615719737703,1.2565618648059496,1.217695285482992,1.2046066489355574,1.1954017321576584,1.1325504106221689,1.1678964194237225,1.1671675364572294,1.2015438676757695,1.2189554187481346,1.2453338961842457,1.2927145805187927,1.2992957062818233,1.3214155861461392,1.3443723313522218,1.363494476277088,1.4210581207370643
PL41,1.4555121069719665,1.2117624317819837,1.1604207772745518,1.143631372756644,1.1236762366974475,1.1516151255977087,0.9676301276849076,0.968352905156386,1.0256949708528855,1.1554750539332603,1.1579199651825693,0.8737527173997925,1.140970997972668,0.9744002183446383,1.1428730497385984,0.841288152270575,0.0,0.3314751747814426,0.327749501753486,0.5509783315533723,0.5564253819125758,0.49302627527246073,0.7955687207972771,0.43104055203166547,0.6639141051628134,1.029606703254237,1.1639449303071572,1.150298622124946,1.1461413691739355,0.8716535559787633,1.1754357414516543,1.216666546627108,1.2135454090200002,1.1881949988400142,1.2335804876730936,1.2253315529303654,1.1931752414178103,1.1839131828019231,1.1726496402636586,1.0988026262704023,1.1464331946452948,1.1462619167196488,1.1748097306530831,1.1876909886166143,1.2013278671559653,1.2513808852349022,1.2594813648453693,1.2703805224883553,1.290758078821456,1.3032534916367242,1.3532781187565552
PL42,1.450728046172251,1.1553992348706361,1.1244082166981293,1.110069716493883,1.0936520011690891,1.1110058047152789,1.1078144026167867,1.1103661040046917,1.1354770432217354,1.1199875684136198,1.1251374902871891,1.1394554780941284,1.1142833407655361,1.1204539738394805,1.117556311192176,1.1329636422118927,0.3314751747814426,0.0,0.28221549276849855,0.7069618772710172,0.9222003467752194,0.6617068673511998,0.8683273372342853,0.37212181166590586,0.896468728055106,1.140936007116701,1.1310561328839535,1.1261623108957675,1.1121264401003077,1.1337437566801103,1.1273109430805361,1.154766697449185,1.1481653986332565,1.127889854658702,1.1617153464102907,1.1582536216102592,1.1287732862068018,1.1212685722725457,1.1150867139294522,1.067983425204903,1.0955821932345675,1.0950885098300722,1.1151812906798633,1.1259677045406487,1.1408652753639925,1.1806065950304405,1.1895747463325799,1.2077832605669123,1.2211922124518977,1.2435428842785101,1.2978299108864717
PL43,1.4427595754072178,1.143529580292789,1.109715900920606,1.0968843086671938,1.082452841535603,1.1016064082730843,0.8551027745813666,0.8569614193065004,0.91434807828454,1.1067711934533895,1.1109648648707369,0.9183673156642963,1.100895612085111,1.1094756301006299,1.107605799321675,1.1245141153101454,0.327749501753486,0.28221549276849855,0.0,0.48643301586636506,0.7033136071110038,0.8881778509441058,1.115268033386539,0.6238356903898101,0.891977432023362,1.1347970389759254,1.1275524586071588,1.1175246295534402,1.1163096470460012,1.1337074879776108,1.152262466765811,1.1815016405879004,1.171315149770682,1.148594322947717,1.185312861108589,1.1835380257964985,1.1461322552644648,1.1358909557663417,1.1318482220126889,1.0872068120947538,1.108812118546165,1.1067733131045614,1.1302489765581643,1.1448551333727377,1.1661585731023134,1.2094232001919913,1.220185742718667,1.2438556570454764,1.2569218909176358,1.284573494385496,1.3442514776044217
PL51,1.4375905877778876,0.7433167565215669,1.1395385702454095,1.1254284034831812,1.1087282421652078,0.9447073636516866,0.5592741326620794,0.3678341522423004,0.6659091500993426,0.9452301133878523,0.946570511544299,0.6683524753165483,1.1221481761631447,0.9447865953813193,1.1270936000981329,0.9779566175448965,0.5509783315533723,0.7069618772710172,0.48643301586636506,0.0,0.6650474614843238,0.9776425277557769,1.1519248674236469,0.9579512987209726,0.9747206450470023,1.1693225691896107,1.1538470640081455,1.1362579072530765,1.1449266701988443,1.1722339797767973,1.1945758588914954,1.2360600610610744,1.228210250234457,1.2016932936055458,1.247591647931951,1.242067901460752,1.2022496959636058,1.1903745074884386,1.1824046489908122,1.1174647726968394,1.153936659167359,1.151987777892976,1.1827838989279338,1.1993243050577753,1.2206915089321835,1.2717584863635554,1.28161388733271,1.3003495041717679,1.3191750890799778,1.3394823248783625,1.3963385419464034
