,CZ010,CZ020,CZ031,CZ032,CZ041,CZ042,CZ051,CZ052,CZ053,CZ063,CZ064,CZ071,CZ072,CZ080,PL21,PL22,PL41,PL42,PL43,PL51,PL52,PL61,PL62,PL63,PL71,PL72,PL81,PL82,PL84,PL9,SE110,SE121,SE122,SE123,SE124,SE125,SE211,SE212,SE213,SE214,SE221,SE224,SE231,SE232,SE311,SE312,SE313,SE321,SE322,SE331,SE332
CZ064,0.9420157671068454,0.09290808199120322,0.1354603975814089,0.1731635869715771,0.22738597322762577,0.14451727729364586,0.1770215409030105,0.14246250430747007,0.13361986349867896,0.13632458200497982,0.0,0.1107257743978395,0.11898410110824222,0.06824136893831127,0.43821635466685743,0.6563520028117216,0.4746269073952959,0.2730759067749378,0.18306183092900166,0.34566367417236316,0.10649451586698457,0.28856743786267075,0.30822785333188096,0.36274447852369346,0.30235932343546584,0.17687166606802135,0.31210989964763225,0.27275148286991574,0.321125294704212,0.8247403444505802,0.618264052192741,0.6270879185908937,0.5788965260399273,0.5340365895596317,0.5968780890362073,0.6158857009826109,0.500450301161752,0.47215362758412266,0.48790863314927124,0.5185939431019273,0.4473909457918907,0.39617028116262276,0.48128653705698543,0.5189907042019227,0.6285167373301677,0.6851986646873397,0.7067420459817088,0.7981655645845175,0.8147375823374118,0.8928672569331355,1.0105743746539306
CZ071,0.9671364292800624,0.1673263057343514,0.11212887642702012,0.149918168872104,0.18035720954411388,0.1402395994673959,0.11151556007778006,0.07053176693892509,0.040693596787511756,0.06810983559169699,0.1107257743978395,0.0,0.028994652070487185,0.11937177897177839,0.5296344843284622,0.7539323314003856,0.5608192643376769,0.3057164538380801,0.17515242049389293,0.43828925969608606,0.0918181159185969,0.337264782494659,0.3052195271782941,0.4094436158601025,0.3754306351015121,0.18082969607049326,0.35654298662326417,0.3307197913646627,0.2991762568194581,0.9136106268181171,0.6390239510299234,0.5798579348920121,0.528409450220413,0.48948252253674207,0.5495594740730178,0.566741911889438,0.4532086666304605,0.4169002252844157,0.43217676973923236,0.45356828320802073,0.38785677592406975,0.3984524565624772,0.43599233629742834,0.5272120742922565,0.5837429334025764,0.6401159362701023,0.659940194752616,0.7514817786004451,0.7682554692694423,0.8481909051061624,0.966038855275986
CZ072,0.960337461669499,0.18593344008273316,0.1254512721486103,0.16646217942685843,0.19614930923246623,0.16307100687821316,0.13199234420943973,0.09417899770171358,0.059940563022134546,0.08158205887607349,0.11898410110824222,0.028994652070487185,0.0,0.1269862334886797,0.5367559162881459,0.7624852928853953,0.5770386891616485,0.33086658982811357,0.20304908664904014,0.4530546082519675,0.11228000526974982,0.3562626566551493,0.3230411633602017,0.4298603312025735,0.3887137571805279,0.18817190677243778,0.36397087423245467,0.33456787188575665,0.31085795905689034,0.9248118813109634,0.6602704732947469,0.6009351496467483,0.5496906703312193,0.5122492819018986,0.5719919122841142,0.5882314971075701,0.4765219409085848,0.4394537247347981,0.4539041728973036,0.47217107909331657,0.409459155602204,0.42478079193918006,0.45984404831314096,0.5535850722395032,0.607003510222981,0.6627369167883221,0.681552883802932,0.7725321200779892,0.7902236112346949,0.8691605485703425,0.9862870311046276
CZ080,0.9222822843357511,0.1350377152544124,0.1844217454730646,0.21757077633266786,0.26177075832601354,0.1721807906910878,0.19148930946158807,0.15598161605262564,0.14865655297643257,0.1689063078463101,0.06824136893831127,0.11937177897177839,0.1269862334886797,0.0,0.4161266240722597,0.6390381582257983,0.4571894261023642,0.25028005754910043,0.1751765356102112,0.3338101495073579,0.0777692825774774,0.24934887389008292,0.25621509548927723,0.32536877240917855,0.26855285674219304,0.1209064857871916,0.26320649258322787,0.23123012212873761,0.26399890313294,0.8023614351227416,0.575013625593129,0.5920065717725519,0.547010775797676,0.5050510636696837,0.5692343167156092,0.5846388946000683,0.47761691347531443,0.4520670880382413,0.4614368743482579,0.48571515722694536,0.4259944878991346,0.37392241568643614,0.4648423361527911,0.49440152386897557,0.6050290185995799,0.6572401891999436,0.6742097075986733,0.7632090221801816,0.7849990306597824,0.8565058143447725,0.9713833914609247
PL21,1.0181218231110096,0.4407948217876342,0.5632150770735165,0.5885840871644057,0.6425842406153583,0.5350919905759766,0.5881389444392847,0.5581929296581905,0.5580540120563915,0.5691621829697908,0.43821635466685743,0.5296344843284622,0.5367559162881459,0.4161266240722597,0.0,0.2395954929488081,0.19757949941512043,0.4125789351373716,0.49747919100500665,0.1786686634942953,0.46136817083358533,0.3105195112708096,0.4325880816889234,0.32827230908920985,0.19766939399998945,0.40602936422960684,0.26736150159056715,0.24815021429231315,0.4676211242167203,0.40072730309125176,0.5666992155039595,0.8056532582158927,0.784541849155134,0.7421609365013221,0.804294753678752,0.8145007052436615,0.739006016427685,0.7398391754271572,0.7358695683354457,0.7623621164406341,0.7267412039792803,0.553759312717838,0.7393933657739228,0.598717168520044,0.8367208409613452,0.8710522382758236,0.8789344221980373,0.9497270401831005,0.9824929116866182,1.0227428347693075,1.1181519052336995
PL22,1.0717095457648333,0.6426484228035133,0.7739785576801813,0.792240268654166,0.845159125198135,0.7366118120780838,0.7992940431027534,0.7744668778649003,0.7786206558789864,0.7871751125843599,0.6563520028117216,0.7539323314003856,0.7624852928853953,0.6390381582257983,0.2395954929488081,0.0,0.27137089513863033,0.5929944779024475,0.7009148869918788,0.3422355116377026,0.6850789422782104,0.5039643725843503,0.638111283250621,0.49106230033619097,0.40961197922130105,0.638419860140386,0.4945837956745106,0.4857043273664655,0.6842357830077906,0.2166234271237404,0.6500332837160628,0.9660660663367894,0.952634477163154,0.9098116646224278,0.9662071953970857,0.9766492378409775,0.9115976326194057,0.921415394545585,0.917838566284485,0.9508424171475927,0.9138363856026993,0.7087240822201395,0.9110957381150243,0.7210273720610573,0.9918592041247404,1.0209264326699465,1.029333734203654,1.091091004682092,1.1210238294997361,1.1527412120659426,1.238423391162282
PL41,1.0539786398989024,0.44062036111533626,0.5742092263921423,0.5837117111743213,0.6294649485270893,0.5225487930869953,0.5851245123147595,0.5656495102355569,0.5779944193981188,0.5872710418265282,0.4746269073952959,0.5608192643376769,0.5770386891616485,0.4571894261023642,0.19757949941512043,0.27137089513863033,0.0,0.341248493038489,0.4674223793945887,0.13365208194405398,0.48160596102529124,0.27162107493696536,0.4162858291287479,0.24631516734763553,0.21351751109345268,0.4527585054391512,0.3374786990913947,0.3472809495476712,0.4827104180170949,0.38463349080284814,0.44437123425821706,0.719215253678289,0.7027256047496232,0.6564796078357106,0.7122693247927738,0.7263011398673417,0.6557040574329327,0.6670343814355199,0.6658385287851748,0.7061428819223265,0.6631448405117585,0.4512938226997905,0.6544311763620915,0.46407667342828474,0.7348955182769846,0.7676347221081712,0.7808555115235272,0.8480913124824401,0.8724836938571604,0.9154225375269808,1.0105835977664022
PL42,0.9951265533820239,0.22777277215737773,0.32218977201226073,0.3174131145827307,0.3409070208780001,0.2467482510530496,0.2887322756264629,0.2816347860027639,0.30664701291438123,0.3229794816706938,0.2730759067749378,0.3057164538380801,0.33086658982811357,0.25028005754910043,0.4125789351373716,0.5929944779024475,0.341248493038489,0.0,0.15228406407960707,0.26683813067218964,0.2252240538385921,0.12431553446218391,0.18041180703547846,0.14606662532627485,0.22559943540573904,0.2506387031672763,0.29027876671793973,0.3114580225327591,0.2628625127568484,0.7157727382707221,0.3681413684006191,0.44135261585627406,0.40650083899606804,0.35485784269205095,0.41706965124203293,0.43671351912972617,0.3384849412008263,0.3379878212467732,0.3442694212186434,0.3921416968222189,0.32986733917876865,0.16036895710020294,0.3312907568432705,0.25729360489465153,0.4438578558853515,0.4916923494443621,0.5129102351983383,0.5983391290884411,0.615539376815863,0.6849824701878138,0.7995254465680095
PL43,0.9810338778569149,0.1508033618315866,0.18715066236657862,0.1807346153704599,0.19763992675136444,0.11527144064503954,0.1381830371511616,0.13454060393303224,0.1645114561714629,0.18048914273522773,0.18306183092900166,0.17515242049389293,0.20304908664904014,0.1751765356102112,0.49747919100500665,0.7009148869918788,0.4674223793945887,0.15228406407960707,0.0,0.36449360380738066,0.12305637664557718,0.23443052658916708,0.22037266234437483,0.2859934398351768,0.3142613791919614,0.20868172446487396,0.3387185110419633,0.33972101862462223,0.2640703460133841,0.8423084795616342,0.4924804791954719,0.45685624033050565,0.4076009860959923,0.3585678360526739,0.42058406127387055,0.44278201544638895,0.3233140739566284,0.2994760101722699,0.31749837615675264,0.3614311449177607,0.27990967280053053,0.22829175905652122,0.30427677334395437,0.3563538169605186,0.44923667299065,0.5073068763080321,0.5324842987185997,0.6253503583536996,0.6374783417529697,0.7203153267012622,0.8406796497679975
PL51,0.9973772646914864,0.3152893522859947,0.44926861356465747,0.4625686943346147,0.5125516312756523,0.4048809142145046,0.4690692815442525,0.4471063397692948,0.4567009922860781,0.46373320090584974,0.34566367417236316,0.43828925969608606,0.4530546082519675,0.3338101495073579,0.1786686634942953,0.3422355116377026,0.13365208194405398,0.26683813067218964,0.36449360380738066,0.0,0.36570789322615643,0.20284359608964161,0.35113902286745585,0.2168034642234498,0.13248051022322335,0.3475366677474791,0.26824923175123666,0.2576354801048545,0.41203577319165446,0.49425997020240825,0.47704162761962315,0.6889245989524725,0.6624646235157317,0.6134682205842545,0.6741661872258028,0.6907611928879012,0.6030008736631342,0.6046336553643177,0.6086453525099205,0.6495630864988798,0.5954418784449459,0.405080090114212,0.595670846309427,0.4557531743994169,0.6996524180753361,0.7412933757396124,0.7581488046043025,0.8350632943429747,0.8572332279574001,0.9124305170724136,1.0168006256849331
